Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	03	01	563.7357382	03	1	9	5	1	1			1	302	3	2	200601200066	20060120006601	561.690015702602
10	04	01	563.7357382	03	1	3	5									200601200066	20060120006601	561.690015702602
10	01	01	742.2718542	01	1	36	1	2	2	2	01		100	1	0	200601200067	20060120006701	743.271299483587
10	02	01	742.2718542	02	2	37	1	1	2	2	01		611	6	11	200601200067	20060120006701	743.271299483587
10	03	01	742.2718542	03	2	15	5	1	1			1	409	4	9	200601200067	20060120006701	743.271299483587
10	01	01	565.31785531	01	2	46	4	1	2	2	07		407	4	7	200601200068	20060120006801	564.597726273307
10	02	01	565.31785531	03	2	20	5	1	2	2	02		611	6	11	200601200068	20060120006801	564.597726273307
10	03	01	565.31785531	03	2	16	5	1	2	2	02		610	6	10	200601200068	20060120006801	564.597726273307
10	01	01	718.77392019	01	2	46	3	1	2	2	02		304	3	4	200601200069	20060120006901	720.332959899474
10	01	01	822.63178246	01	2	64	4	1	2	2	11		302	3	2	200601200070	20060120007001	824.981086582844
10	02	01	822.63178246	03	1	40	5	1	2	2	02		611	6	11	200601200070	20060120007001	824.981086582844
10	03	01	822.63178246	03	2	31	5	1	1			1	501	5	1	200601200070	20060120007001	824.981086582844
10	01	01	771.59103568	01	1	28	2	1	2	2	01		611	6	11	200601200071	20060120007101	773.511489084715
10	02	01	771.59103568	02	2	26	2	1	2	2	01		611	6	11	200601200071	20060120007101	773.511489084715
10	03	01	771.59103568	03	2	0	5									200601200071	20060120007101	773.511489084715
10	01	01	703.22161703	01	2	55	5	2	2	2	06		100	1	0	200601200072	20060120007201	704.273985289276
10	02	01	703.22161703	03	1	17	5	1	2	2	02		305	3	5	200601200072	20060120007201	704.273985289276
10	01	01	612.15003073	01	1	67	2	2	2	2	11		100	1	0	200601200073	20060120007301	613.805951896779
10	02	01	612.15003073	02	2	47	2	1	2	2	02		302	3	2	200601200073	20060120007301	613.805951896779
10	03	01	612.15003073	03	1	20	5	1	2	2	02		305	3	5	200601200073	20060120007301	613.805951896779
10	04	01	612.15003073	03	1	17	5	1	1			1	611	6	11	200601200073	20060120007301	613.805951896779
10	05	01	612.15003073	03	2	24	2	1	2	2	02		611	6	11	200601200073	20060120007301	613.805951896779
10	06	01	612.15003073	04	1	24	2	1	2	2	02		611	6	11	200601200073	20060120007301	613.805951896779
10	07	01	612.15003073	05	2	5	5	2	1			1	200	2	0	200601200073	20060120007301	613.805951896779
10	01	01	528.04398685	01	1	22	1	1	2	2	01		305	3	5	200601200074	20060120007401	527.309343766109
10	02	01	528.04398685	02	2	17	1	1	2	2	07		305	3	5	200601200074	20060120007401	527.309343766109
10	03	01	528.04398685	03	2	3	5									200601200074	20060120007401	527.309343766109
10	04	01	528.04398685	03	2	2	5									200601200074	20060120007401	527.309343766109
10	01	01	694.86300324	01	2	46	4	1	2	2	02		303	3	3	200601200075	20060120007501	695.643872271632
10	02	01	694.86300324	03	1	26	5	1	2	2	02		611	6	11	200601200075	20060120007501	695.643872271632
10	03	01	694.86300324	03	2	23	5	1	2	2	02		611	6	11	200601200075	20060120007501	695.643872271632
10	04	01	694.86300324	05	2	5	5	2	1			1	300	3	0	200601200075	20060120007501	695.643872271632
10	01	01	759.22266608	01	1	45	2	1	2	2	01		406	4	6	200601200076	20060120007601	762.837609029871
10	02	01	759.22266608	02	2	44	2	1	2	2	07		406	4	6	200601200076	20060120007601	762.837609029871
10	03	01	759.22266608	03	1	20	5	1	2	2	02		409	4	9	200601200076	20060120007601	762.837609029871
10	04	01	759.22266608	03	1	15	5	1	1			1	409	4	9	200601200076	20060120007601	762.837609029871
10	05	01	759.22266608	03	2	11	5	1	1			1	400	4	0	200601200076	20060120007601	762.837609029871
10	01	01	759.00103633	01	1	33	1	1	2	2	01		610	6	10	200601200077	20060120007701	760.29421777679
10	02	01	759.00103633	02	2	28	1	1	2	2	07		407	4	7	200601200077	20060120007701	760.29421777679
10	03	01	759.00103633	03	1	14	5	1	1			1	408	4	8	200601200077	20060120007701	760.29421777679
10	04	01	759.00103633	03	1	10	5	1	1			1	304	3	4	200601200077	20060120007701	760.29421777679
10	01	01	881.762865	01	1	63	2	1	2	2	11		304	3	4	200601200078	20060120007801	880.374593923114
10	02	01	881.762865	02	2	60	2	1	2	2	11		406	4	6	200601200078	20060120007801	880.374593923114
10	03	01	881.762865	03	1	40	5	1	2	2	02		305	3	5	200601200078	20060120007801	880.374593923114
10	04	01	881.762865	08	1	74	5	1	2	2	11		611	6	11	200601200078	20060120007801	880.374593923114
10	01	01	588.45285198	01	2	40	3	1	2	2	01		302	3	2	200601200079	20060120007901	589.500975847013
10	02	01	588.45285198	03	1	20	5	1	2	2	02		409	4	9	200601200079	20060120007901	589.500975847013
10	03	01	588.45285198	03	2	16	5	1	2	2	02		406	4	6	200601200079	20060120007901	589.500975847013
10	04	01	588.45285198	03	2	11	5	1	1			1	304	3	4	200601200079	20060120007901	589.500975847013
10	01	01	523.5802484	01	2	54	2	1	2	2	11		303	3	3	200601200080	20060120008001	520.332866533478
10	02	01	523.5802484	02	1	60	2	1	2	2	11		407	4	7	200601200080	20060120008001	520.332866533478
10	03	01	523.5802484	03	2	27	5	1	2	2	02		302	3	2	200601200080	20060120008001	520.332866533478
10	04	01	523.5802484	05	1	10	5	1	1			1	304	3	4	200601200080	20060120008001	520.332866533478
10	05	01	523.5802484	05	2	7	5	2	1			1	300	3	0	200601200080	20060120008001	520.332866533478
10	06	01	523.5802484	05	1	5	5	2	1			1	200	2	0	200601200080	20060120008001	520.332866533478
10	07	01	523.5802484	05	1	3	5									200601200080	20060120008001	520.332866533478
10	08	01	523.5802484	03	2	26	5	1	2	2	02		408	4	8	200601200080	20060120008001	520.332866533478
10	09	01	523.5802484	05	2	6	5	1	1			1	301	3	1	200601200080	20060120008001	520.332866533478
10	10	01	523.5802484	05	2	5	5	2	1			1	200	2	0	200601200080	20060120008001	520.332866533478
10	11	01	523.5802484	03	1	26	4	1	2	2	11		305	3	5	200601200080	20060120008001	520.332866533478
10	12	01	523.5802484	05	1	2	5									200601200080	20060120008001	520.332866533478
10	01	01	745.47135019	01	1	59	2	1	2	2	01		305	3	5	200601200081	20060120008101	744.589781421308
10	02	01	745.47135019	02	2	59	2	1	2	2	07		303	3	3	200601200081	20060120008101	744.589781421308
10	01	01	717.77637017	01	1	31	2	1	2	2	02		305	3	5	200601200082	20060120008201	718.003730592257
10	02	01	717.77637017	02	2	32	2	1	2	2	02		408	4	8	200601200082	20060120008201	718.003730592257
10	03	01	717.77637017	03	1	8	5	1	1			1	302	3	2	200601200082	20060120008201	718.003730592257
10	04	01	717.77637017	03	2	4	5									200601200082	20060120008201	718.003730592257
10	01	01	784.59104985	01	1	40	2	1	2	2	01		303	3	3	200601200083	20060120008301	788.075693953664
10	02	01	784.59104985	02	2	32	2	1	2	2	01		302	3	2	200601200083	20060120008301	788.075693953664
10	03	01	784.59104985	08	2	26	5	1	2	2	11		505	5	5	200601200083	20060120008301	788.075693953664
10	04	01	784.59104985	09	2	2	5									200601200083	20060120008301	788.075693953664
10	01	01	717.77637017	01	1	26	2	2	2	2	01		100	1	0	200601200084	20060120008401	718.003730592257
10	02	01	717.77637017	02	2	26	2	1	2	2	07		303	3	3	200601200084	20060120008401	718.003730592257
10	03	01	717.77637017	03	2	5	5	2	1			2	200	2	0	200601200084	20060120008401	718.003730592257
10	04	01	717.77637017	03	1	1	5									200601200084	20060120008401	718.003730592257
10	01	01	818.99988665	01	1	48	2	1	2	2	01		305	3	5	200601200085	20060120008501	821.13891629667
10	02	01	818.99988665	02	2	44	2	1	2	2	07		305	3	5	200601200085	20060120008501	821.13891629667
10	01	01	717.77637017	01	1	37	1	1	2	2	01		302	3	2	200601200086	20060120008601	718.003730592257
10	02	01	717.77637017	02	2	25	1	1	2	2	07		305	3	5	200601200086	20060120008601	718.003730592257
10	03	01	717.77637017	03	1	6	5	1	1			2	302	3	2	200601200086	20060120008601	718.003730592257
10	04	01	717.77637017	03	2	1	5									200601200086	20060120008601	718.003730592257
10	01	01	671.36506923	01	2	33	5	1	1			2	502	5	2	200601200087	20060120008701	672.705532687518
10	02	01	671.36506923	03	2	8	5	1	1			2	302	3	2	200601200087	20060120008701	672.705532687518
10	01	01	812.81570184	01	1	42	2	1	2	2	01		305	3	5	200601200088	20060120008801	815.801976269249
10	02	01	812.81570184	02	2	41	2	1	2	2	02		305	3	5	200601200088	20060120008801	815.801976269249
10	03	01	812.81570184	03	1	18	5	1	2	2	02		611	6	11	200601200088	20060120008801	815.801976269249
10	01	01	765.18522113	01	1	33	1	1	2	2	06		611	6	11	200601200089	20060120008901	765.631157804212
10	02	01	765.18522113	02	2	39	1	1	2	2	01		409	4	9	200601200089	20060120008901	765.631157804212
10	03	01	765.18522113	03	1	0	5									200601200089	20060120008901	765.631157804212
10	01	01	736.0876694	01	1	31	1	1	2	2	11		505	5	5	200601200090	20060120009001	737.934359456166
10	02	01	736.0876694	02	2	32	1	1	2	2	01		611	6	11	200601200090	20060120009001	737.934359456166
10	03	01	736.0876694	03	2	14	5	1	1			2	407	4	7	200601200090	20060120009001	737.934359456166
10	04	01	736.0876694	03	1	12	5	1	1			1	406	4	6	200601200090	20060120009001	737.934359456166
10	01	01	784.59104985	01	1	52	2	1	2	2	01		407	4	7	200601200091	20060120009101	788.075693953664
10	02	01	784.59104985	02	2	51	2	1	2	2	07		406	4	6	200601200091	20060120009101	788.075693953664
10	03	01	784.59104985	03	2	25	5	1	2	2	01		611	6	11	200601200091	20060120009101	788.075693953664
10	04	01	784.59104985	05	2	5	5	2	1			1	300	3	0	200601200091	20060120009101	788.075693953664
10	01	01	830.12945105	01	2	52	4	1	2	2	02		305	3	5	200601200092	20060120009201	833.40337582594
10	02	01	830.12945105	03	1	28	5	1	2	2	01		407	4	7	200601200092	20060120009201	833.40337582594
10	03	01	830.12945105	09	1	33	5	1	2	2	01		611	6	11	200601200092	20060120009201	833.40337582594
10	04	01	830.12945105	11	1	22	5	1	2	2	01		408	4	8	200601200092	20060120009201	833.40337582594
10	05	01	830.12945105	11	2	20	5	1	2	2	02		611	6	11	200601200092	20060120009201	833.40337582594
10	06	01	830.12945105	09	1	17	5	1	2	2	01		407	4	7	200601200092	20060120009201	833.40337582594
10	01	01	809.6317683	01	2	78	3	1	2	2	11		305	3	5	200601200093	20060120009301	810.416881713895
10	02	01	809.6317683	03	1	43	4	1	2	2	01		407	4	7	200601200093	20060120009301	810.416881713895
10	01	01	569.48455506	01	1	28	1	1	2	2	02		305	3	5	200601200094	20060120009401	564.099452898866
10	02	01	569.48455506	02	2	26	1	2	2	2	07		100	1	0	200601200094	20060120009401	564.099452898866
10	03	01	569.48455506	03	1	7	5	2	1			1	300	3	0	200601200094	20060120009401	564.099452898866
10	04	01	569.48455506	03	1	5	5	2	1			1	200	2	0	200601200094	20060120009401	564.099452898866
10	05	01	569.48455506	03	1	3	5									200601200094	20060120009401	564.099452898866
10	06	01	569.48455506	03	2	2	5									200601200094	20060120009401	564.099452898866
10	07	01	569.48455506	06	1	80	3	2	2	2	11		100	1	0	200601200094	20060120009401	564.099452898866
10	08	01	569.48455506	08	2	20	5	1	2	2	01		408	4	8	200601200094	20060120009401	564.099452898866
10	01	01	682.27300389	01	1	47	2	1	2	2	02		611	6	11	200601200095	20060120009501	682.426600963707
10	02	01	682.27300389	02	2	40	2	1	2	2	02		305	3	5	200601200095	20060120009501	682.426600963707
10	03	01	682.27300389	03	1	19	5	1	2	2	02		611	6	11	200601200095	20060120009501	682.426600963707
10	04	01	682.27300389	03	2	14	5	1	1			1	408	4	8	200601200095	20060120009501	682.426600963707
10	05	01	682.27300389	03	1	7	5	1	1			1	301	3	1	200601200095	20060120009501	682.426600963707
10	01	01	818.99988665	01	1	26	1	1	2	2	02		611	6	11	200601200096	20060120009601	821.13891629667
10	02	01	818.99988665	02	2	28	1	1	2	2	02		611	6	11	200601200096	20060120009601	821.13891629667
10	01	01	694.86300324	01	1	50	2	1	2	2	11		305	3	5	200601200097	20060120009701	695.643872271632
10	02	01	694.86300324	02	2	48	2	1	2	2	11		305	3	5	200601200097	20060120009701	695.643872271632
10	03	01	694.86300324	03	2	20	5	1	2	2	06		305	3	5	200601200097	20060120009701	695.643872271632
10	04	01	694.86300324	05	2	4	5									200601200097	20060120009701	695.643872271632
10	01	01	845.69731665	01	2	82	3	1	2	2	11		305	3	5	200601200098	20060120009801	845.395737818504
10	02	01	845.69731665	03	1	68	4	1	2	2	11		305	3	5	200601200098	20060120009801	845.395737818504
10	03	01	845.69731665	03	1	45	5	1	2	2	01		305	3	5	200601200098	20060120009801	845.395737818504
10	01	01	688.45718869	01	1	36	2	1	2	2	01		611	6	11	200601200099	20060120009901	687.763540991129
10	02	01	688.45718869	02	2	30	2	1	2	2	02		611	6	11	200601200099	20060120009901	687.763540991129
10	03	01	688.45718869	03	2	12	5	1	1			1	406	4	6	200601200099	20060120009901	687.763540991129
10	04	01	688.45718869	03	1	5	5	2	1			1	301	3	1	200601200099	20060120009901	687.763540991129
10	01	01	765.18522113	01	1	35	2	1	2	2	02		611	6	11	200601200100	20060120010001	765.631157804212
10	02	01	765.18522113	02	2	27	2	1	2	2	07		503	5	3	200601200100	20060120010001	765.631157804212
10	03	01	765.18522113	03	1	7	5	1	1			1	301	3	1	200601200100	20060120010001	765.631157804212
10	01	01	639.49359876	01	2	52	4	1	2	2	01		305	3	5	200601200101	20060120010101	640.970573345142
10	02	01	639.49359876	03	2	24	5	1	2	2	02		409	4	9	200601200101	20060120010101	640.970573345142
10	03	01	639.49359876	03	1	18	5	1	2	2	02		305	3	5	200601200101	20060120010101	640.970573345142
10	04	01	639.49359876	06	2	84	5	1	2	2	11		303	3	3	200601200101	20060120010101	640.970573345142
10	01	01	795.0889697	01	1	38	2	1	2	2	01		611	6	11	200601200102	20060120010201	796.449828668828
10	02	01	795.0889697	02	2	34	2	1	2	2	01		611	6	11	200601200102	20060120010201	796.449828668828
10	03	01	795.0889697	03	2	13	5	1	1			1	406	4	6	200601200102	20060120010201	796.449828668828
10	04	01	795.0889697	03	2	0	5									200601200102	20060120010201	796.449828668828
10	05	01	795.0889697	08	1	38	2	1	2	2	01		611	6	11	200601200102	20060120010201	796.449828668828
10	01	01	765.18522113	01	1	34	2	1	2	2	01		302	3	2	200601200103	20060120010301	765.631157804212
10	02	01	765.18522113	02	2	34	2	1	2	2	07		305	3	5	200601200103	20060120010301	765.631157804212
10	03	01	765.18522113	03	1	8	5	1	1			1	302	3	2	200601200103	20060120010301	765.631157804212
10	01	01	724.06252757	01	2	62	2	1	2	2	11		302	3	2	200601200104	20060120010401	726.09076394725
10	02	01	724.06252757	02	1	73	2	1	2	2	11		302	3	2	200601200104	20060120010401	726.09076394725
10	03	01	724.06252757	03	2	30	5	1	2	2	02		611	6	11	200601200104	20060120010401	726.09076394725
10	04	01	724.06252757	03	2	35	4	1	2	2	02		611	6	11	200601200104	20060120010401	726.09076394725
10	05	01	724.06252757	05	2	5	5	2	1			2	200	2	0	200601200104	20060120010401	726.09076394725
10	01	01	712.58973538	01	2	35	5	1	2	2	01		611	6	11	200601200105	20060120010501	714.996019872052
10	02	01	712.58973538	08	1	22	5	1	1			1	502	5	2	200601200105	20060120010501	714.996019872052
10	01	01	765.40685088	01	1	41	2	1	2	2	02		305	3	5	200601200106	20060120010601	768.174549057293
10	02	01	765.40685088	02	2	39	2	1	2	2	02		305	3	5	200601200106	20060120010601	768.174549057293
10	03	01	765.40685088	03	1	13	5	1	1			1	408	4	8	200601200106	20060120010601	768.174549057293
10	04	01	765.40685088	03	2	10	5	1	1			1	304	3	4	200601200106	20060120010601	768.174549057293
10	01	01	635.86170294	01	2	37	4	1	2	2	01		406	4	6	200601200107	20060120010701	637.128403058969
10	02	01	635.86170294	03	2	16	5	1	1			1	409	4	9	200601200107	20060120010701	637.128403058969
10	03	01	635.86170294	03	1	13	5	1	2	2	06		406	4	6	200601200107	20060120010701	637.128403058969
10	01	01	697.03743223	01	2	65	3	2	2	2	11		100	1	0	200601200108	20060120010801	698.937045261855
10	02	01	697.03743223	03	1	24	5	1	2	2	01		611	6	11	200601200108	20060120010801	698.937045261855
10	03	01	697.03743223	03	1	16	5	1	2	2	02		305	3	5	200601200108	20060120010801	698.937045261855
10	01	01	741.83945437	01	1	70	4	1	2	2	11		301	3	1	200601200109	20060120010901	740.747611135134
10	01	01	762.22291733	01	2	67	4	2	2	2	11		100	1	0	200601200110	20060120011001	762.78945450194
10	02	01	762.22291733	03	1	39	4	1	1			2	407	4	7	200601200110	20060120011001	762.78945450194
10	03	01	762.22291733	05	2	7	5	1	1			2	302	3	2	200601200110	20060120011001	762.78945450194
10	01	01	806.63151704	01	1	46	2	1	2	2	01		302	3	2	200601200111	20060120011101	810.465036241827
10	02	01	806.63151704	02	2	44	2	1	2	2	02		407	4	7	200601200111	20060120011101	810.465036241827
10	03	01	806.63151704	03	1	20	5	1	2	2	01		611	6	11	200601200111	20060120011101	810.465036241827
10	04	01	806.63151704	03	1	17	5	1	1			1	610	6	10	200601200111	20060120011101	810.465036241827
10	01	01	759.00103633	01	1	33	2	1	2	2	01		611	6	11	200601200112	20060120011201	760.29421777679
10	02	01	759.00103633	02	2	29	2	1	2	2	11		505	5	5	200601200112	20060120011201	760.29421777679
10	03	01	759.00103633	03	1	12	5	1	1			1	400	4	0	200601200112	20060120011201	760.29421777679
10	04	01	759.00103633	03	1	5	5	2	1			1	200	2	0	200601200112	20060120011201	760.29421777679
10	01	01	809.6317683	01	2	67	3	1	2	2	11		303	3	3	200601200113	20060120011301	810.416881713895
10	02	01	809.6317683	11	1	44	5	1	2	2	06		100	1	0	200601200113	20060120011301	810.416881713895
10	01	01	741.83945437	01	1	69	4	2	2	2	11		100	1	0	200601200114	20060120011401	740.747611135134
10	01	01	765.18522113	01	1	37	2	1	2	2	02		303	3	3	200601200115	20060120011501	765.631157804212
10	02	01	765.18522113	02	2	33	2	1	2	2	07		305	3	5	200601200115	20060120011501	765.631157804212
10	03	01	765.18522113	03	1	9	5	1	1			1	302	3	2	200601200115	20060120011501	765.631157804212
10	01	01	776.31478554	01	1	40	2	1	2	2	01		304	3	4	200601200116	20060120011601	777.895617333482
10	02	01	776.31478554	02	2	33	2	1	2	2	07		305	3	5	200601200116	20060120011601	777.895617333482
10	03	01	776.31478554	03	1	17	5	1	1			1	610	6	10	200601200116	20060120011601	777.895617333482
10	04	01	776.31478554	03	2	15	5	1	1			1	409	4	9	200601200116	20060120011601	777.895617333482
10	05	01	776.31478554	03	1	12	5	1	1			1	406	4	6	200601200116	20060120011601	777.895617333482
10	06	01	776.31478554	03	1	9	5	1	1			1	303	3	3	200601200116	20060120011601	777.895617333482
10	07	01	776.31478554	08	1	47	4	1	2	2	01		611	6	11	200601200116	20060120011601	777.895617333482
10	01	01	759.00103633	01	1	39	2	1	2	2	02		611	6	11	200601200117	20060120011701	760.29421777679
10	02	01	759.00103633	02	2	36	2	1	2	2	02		409	4	9	200601200117	20060120011701	760.29421777679
10	03	01	759.00103633	03	1	14	5	1	1			1	408	4	8	200601200117	20060120011701	760.29421777679
10	04	01	759.00103633	03	1	11	5	1	1			1	406	4	6	200601200117	20060120011701	760.29421777679
10	01	01	839.51313185	01	1	67	2	2	2	2	11		100	1	0	200601200118	20060120011801	840.058797791082
10	02	01	839.51313185	02	2	63	2	1	2	2	11		302	3	2	200601200118	20060120011801	840.058797791082
10	03	01	839.51313185	03	1	40	5	1	2	2	06		302	3	2	200601200118	20060120011801	840.058797791082
10	04	01	839.51313185	03	1	16	5	1	1			1	407	4	7	200601200118	20060120011801	840.058797791082
10	01	01	805.99987248	01	1	53	5	1	2	2	02		611	6	11	200601200119	20060120011901	806.574711427722
10	01	01	628.04832356	01	1	32	1	1	2	2	01		611	6	11	200601200120	20060120012001	625.571908910224
10	02	01	628.04832356	02	2	22	1	1	2	2	07		409	4	9	200601200120	20060120012001	625.571908910224
10	03	01	628.04832356	03	2	4	5									200601200120	20060120012001	625.571908910224
10	04	01	628.04832356	03	1	1	5									200601200120	20060120012001	625.571908910224
10	01	01	734.86848964	01	1	54	2	1	2	2	11		301	3	1	200601200121	20060120012101	733.061738895868
10	02	01	734.86848964	02	2	50	2	1	2	2	07		302	3	2	200601200121	20060120012101	733.061738895868
10	03	01	734.86848964	03	1	30	2	1	1			1	400	4	0	200601200121	20060120012101	733.061738895868
10	04	01	734.86848964	04	2	24	2	1	2	2	07		408	4	8	200601200121	20060120012101	733.061738895868
