Reg	Orden	Hogar	Fex_c	P24	P26	P26n	P27	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	07	01	131.51374559	53	55	5530	1	2			450000	2		2		2		2			0	0	0	0	0	1	2		2		200601203279	20060120327901	130.239334871038
60	01	01	161.14796539	95	45	4552	4													0	0	0	0	0	0	1	1	5	2		200601203280	20060120328001	160.897067020797
60	02	01	161.14796539	55	80	8043	2	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203280	20060120328001	160.897067020797
60	03	01	161.14796539	62	01	0117	1	2			50000	2		1	20000	2		2			0	0	0	0	0	1	1	5	2		200601203280	20060120328001	160.897067020797
60	07	01	161.14796539	95	45	4521	5													500000	0	0	0	0	0	2			2		200601203280	20060120328001	160.897067020797
60	01	01	140.36352766	77	15	1551	4													300000	0	0	360000	0	0	1	2		2		200601203281	20060120328101	139.697867307595
60	01	01	140.15607383	95	45	4521	4													400000	0	0	0	0	0	1	1	4	2		200601203282	20060120328201	140.644925415366
60	01	01	167.50519559	95	45	4541	4													220000	0	0	0	0	0	1	2		2		200601203283	20060120328301	147.513976145978
60	03	01	167.50519559	98	60	6031	4													300000	0	0	0	0	0	1	2		2		200601203283	20060120328301	147.513976145978
60	01	02	135.57395599	55	74	7493	4													50000	0	0	0	0	0	1	2		2		200601203283	20060120328302	147.513976145978
60	01	01	154.95975486	97	63	6310	4													300000	0	0	0	0	0	2			2		200601203284	20060120328401	153.507604805196
60	01	01	149.602836	53	55	5522	1	2			400000	1	100000	2		2		2			80000	0	0	0	0	1	2		2		200601203285	20060120328501	147.973108832435
60	01	01	160.08842789	62	01	0140	4													200000	0	0	0	0	0	1	2		2		200601203286	20060120328601	162.63917946394
60	02	01	160.08842789	79	52	5271	4													80000	100000	0	0	0	0	1	2		2		200601203286	20060120328601	162.63917946394
60	01	01	258.96349165	71	14	1411	1	2			100000	2		2		2		2			0	0	0	0	0	2			2		200601203287	20060120328701	256.790336546447
60	03	01	258.96349165	62	01	0118	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		200601203287	20060120328701	256.790336546447
60	05	01	258.96349165	71	14	1411	1	2			100000	2		2		2		2			0	0	0	0	0	2			2		200601203287	20060120328701	256.790336546447
60	01	01	160.22401267	54	95	9500	3	2			120000	1	80000	2		2		2			0	0	0	0	0	1	2		2		200601203288	20060120328801	160.756511006948
60	02	01	165.6187293	53	95	9500	3	2			20000	1	10000	2		2		2			0	0	0	0	0	1	2		2		200601203289	20060120328901	204.970375551185
60	03	01	165.6187293	38	64	6421	4													0	0	0	0	0	0	1	2		2		200601203289	20060120328901	204.970375551185
60	02	01	149.34301757	45	92	9242	1	1	1		426000	2		2		2		2			0	0	1200000	0	0	1	1	1	1	1	200601203291	20060120329101	149.93874481153
60	05	01	104.65316419	53	55	5530	1	2			39000	2		2		2		2			0	0	0	0	0	1	2		2		200601203292	20060120329201	110.583805973358
60	01	01	176.57897243	62	01	0111	1	2			200000	2		2		2		2			0	0	0	0	0	2			2		200601203293	20060120329301	176.733715954378
60	01	01	176.55845056	62	01	0114	1	2			360000	2		2		2		2			0	0	0	0	0	2			2		200601203294	20060120329401	175.996831693275
60	01	01	145.18782859	54	95	9500	3	2			200000	1	100000	2		2		2			0	0	960000	0	0	1	2		2		200601203295	20060120329501	144.618236785791
60	01	01	121.11040108	98	52	5241	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203296	20060120329601	123.221280668425
60	02	01	121.11040108	55	70	7010	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203296	20060120329601	123.221280668425
60	01	01	166.46494039	55	74	7493	4													300000	0	0	0	0	0	2			2		200601203297	20060120329701	166.071042239163
60	01	01	171.02969359	45	51	5125	1	2			200000	2		2		2		2			0	0	0	0	0	1	1	4	2		200601203298	20060120329801	170.06792034779
60	02	01	171.02969359	53	55	5521	1	2			45000	2		2		2		2			0	0	0	0	0	1	2		2		200601203298	20060120329801	170.06792034779
60	01	01	159.05229191	83	28	2893	1	1	1		435000	2		2		1	48000	2			0	0	0	0	0	1	1	1	1	1	200601203299	20060120329901	158.414561882523
60	02	01	159.05229191	45	52	5261	4													30000	0	0	0	0	0	1	1	5	2		200601203299	20060120329901	158.414561882523
60	01	01	181.26862141	77	15	1551	5													99	0	0	0	0	0	1	1	4	2		200601203302	20060120330201	178.933721628993
60	02	01	181.26862141	45	15	1551	6														0	0	0	0	0	1	1	5	2		200601203302	20060120330201	178.933721628993
60	01	01	171.02969359	45	52	5269	5													98	0	0	0	0	0	2			2		200601203303	20060120330301	170.06792034779
60	01	01	144.9456455	45	52	5269	4													80000	0	0	0	0	0	1	1	5	2		200601203304	20060120330401	144.318261908668
60	02	01	144.9456455	55	64	6412	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203304	20060120330401	144.318261908668
60	02	01	149.86267485	45	52	5269	4													400000	0	0	0	0	0	2			2		200601203305	20060120330501	149.884597984202
60	01	01	152.46838703	57	93	9302	4													100000	0	0	0	0	0	1	2		2		200601203306	20060120330601	153.244225355093
60	01	01	166.24012193	54	95	9500	3	2			150000	1	50000	2		2		2			70000	0	0	0	0	2			2		200601203307	20060120330701	177.437838228176
60	02	01	166.24012193	73	51	5141	5													400000	0	0	0	0	0	2			2		200601203307	20060120330701	177.437838228176
60	03	01	166.24012193	99	50	5011	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203307	20060120330701	177.437838228176
60	01	02	167.17933963	81	36	3611	1	1	1		99	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203307	20060120330702	177.437838228176
60	01	01	144.60581051	98	60	6031	4													800000	200000	0	0	0	0	1	1	4	2		200601203308	20060120330801	145.246830446904
60	01	01	193.22358373	16	92	9214	4													480000	0	0	3600000	0	0	1	1	4	2		200601203309	20060120330901	195.51628638038
60	01	01	218.98849726	13	80	8050	1	1	1		98	2		2		2		2			1000000	0	0	0	0	1	1	4	2		200601203310	20060120331001	218.818978459828
60	03	01	220.8437984	94	36	3699	4													10000	0	0	0	0	0	2			2		200601203312	20060120331201	221.752393079407
60	08	01	220.8437984	99	90	9000	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203312	20060120331201	221.752393079407
60	09	01	220.8437984	84	50	5030	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203312	20060120331201	221.752393079407
60	10	01	220.8437984	94	36	3699	4													10000	0	0	0	0	0	1	1	5	2		200601203312	20060120331201	221.752393079407
60	01	01	300.64062041	44	66	6601	4													600000	0	381500	0	0	0	1	1	3	3		200601203313	20060120331301	295.172781137415
60	03	01	300.64062041	45	19	1921	1	2			400000	1	70000	2		2		2			0	0	0	0	0	1	1	5	2		200601203313	20060120331301	295.172781137415
60	04	01	300.64062041	90	25	2529	1	2			120000	2		2		2		2			0	0	0	0	0	1	1	5	2		200601203313	20060120331301	295.172781137415
60	05	01	300.64062041	77	15	1581	1	1	2	06	600000	2		2		2		1	120000		0	0	0	0	0	1	1	1	1	1	200601203313	20060120331301	295.172781137415
60	06	01	300.64062041	45	01	0123	1	1	2	06	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203313	20060120331301	295.172781137415
60	02	01	192.21101174	57	93	9302	4													400000	0	0	0	0	0	1	1	4	1	3	200601203314	20060120331401	194.433673908316
60	03	01	192.21101174	57	93	9302	4													400000	0	0	0	0	0	1	1	4	1	3	200601203314	20060120331401	194.433673908316
60	04	01	221.972883	95	45	4521	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203315	20060120331501	222.35423955209
60	02	01	183.25996005	55	80	8060	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203316	20060120331601	183.747771960756
60	03	01	183.25996005	45	52	5233	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203316	20060120331601	183.747771960756
60	07	01	183.25996005	45	15	1551	1	2			400000	1	50000	2		2		2			0	0	1200000	0	0	1	1	1	2		200601203316	20060120331601	183.747771960756
60	01	01	205.92879657	98	74	7495	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203317	20060120331701	206.841653834523
60	01	01	219.68091202	95	45	4521	4													500000	0	0	0	0	0	2			2		200601203319	20060120331901	220.362336840028
60	03	01	185.62669611	13	80	8043	2	1	1		1800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203320	20060120332001	185.853274358068
60	02	01	172.30589728	59	75	7530	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203321	20060120332101	176.337329851595
60	03	01	172.30589728	45	16	1600	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601203321	20060120332101	176.337329851595
60	01	01	205.90406811	79	18	1810	4													400000	0	0	0	0	0	1	1	5	2		200601203323	20060120332301	205.953722703124
60	01	01	166.44609821	54	95	9500	3	2			144000	2		2		2		2			0	0	300000	0	0	2			2		200601203324	20060120332401	146.745677277355
60	02	01	166.44609821	54	95	9500	3	2			56000	2		2		2		2			0	0	0	0	0	2			2		200601203324	20060120332401	146.745677277355
60	01	02	193.22358373	37	64	6412	4													100000	0	0	120000	0	0	2			2		200601203324	20060120332402	146.745677277355
60	01	01	226.50159734	21	22	2220	1	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203325	20060120332501	225.593425140045
60	01	01	206.2489538	13	80	8060	1	1	2	11	326000	2		2		2		2			0	0	3600000	0	0	1	1	1	1	1	200601203326	20060120332601	206.380907926388
60	01	01	274.39175807	41	52	5211	4													800000	0	0	0	0	0	1	1	5	1	3	200601203327	20060120332701	273.192435656213
60	02	01	274.39175807	32	85	8512	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203327	20060120332701	273.192435656213
60	03	01	274.39175807	45	52	5211	6														0	0	0	0	0	1	1	5	2		200601203327	20060120332701	273.192435656213
60	04	01	274.39175807	45	52	5211	6														0	0	0	0	0	1	1	5	2		200601203327	20060120332701	273.192435656213
60	01	01	312.0459457	85	15	1581	1	1	1		99	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203328	20060120332801	309.427336282766
60	02	01	312.0459457	41	52	5244	5													300000	0	0	0	0	0	1	1	5	2		200601203328	20060120332801	309.427336282766
60	01	01	192.74664629	83	29	2930	1	1	2	12	680000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203329	20060120332901	194.169199504845
60	01	01	139.08783333	50	55	5522	1	2			381500	1	80000	2		2		2			0	0	0	0	0	1	2		2		200601203333	20060120333301	140.189753264266
60	02	01	139.08783333	53	55	5522	1	2			300000	1	80000	2		2		2			0	0	0	0	0	1	2		2		200601203333	20060120333301	140.189753264266
60	03	01	139.08783333	83	28	2811	1	2			30000	2		2		2		2			0	0	0	0	0	1	2		2		200601203333	20060120333301	140.189753264266
60	02	01	135.45923059	13	80	8043	1	1	2	12	1200000	2		2		2		2			0	0	0	0	0	1	1	4	1	3	200601203334	20060120333401	137.617555519403
60	01	01	140.15607383	83	29	2930	1	1	2	12	450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203335	20060120333501	140.644925415366
60	02	01	149.37801754	57	93	9302	4													100000	0	0	100000	0	0	1	1	5	2		200601203336	20060120333601	148.296650447759
60	01	01	175.83662989	41	52	5221	4													400000	0	0	0	0	0	1	2		2		200601203337	20060120333701	174.364773333539
60	02	01	175.83662989	45	52	5221	6														0	0	0	0	0	1	2		2		200601203337	20060120333701	174.364773333539
60	02	01	123.38756476	45	52	5269	4													240000	0	0	0	0	0	1	2		2		200601203338	20060120333801	123.491557438357
60	11	01	123.38756476	95	45	4521	1	2			360000	2		2		2		2			0	0	0	0	0	2			2		200601203338	20060120333801	123.491557438357
60	01	01	139.79887421	98	60	6022	1	1	1		200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203339	20060120333901	140.949977461155
60	02	01	135.34913753	53	55	5529	1	1	2	12	426000	1	56000	2		2		2			0	0	0	0	0	1	1	1	1	1	200601203340	20060120334001	136.348072429617
60	01	01	135.23441213	87	75	7524	2	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203341	20060120334101	137.941097134727
60	01	01	135.34913753	98	60	6021	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601203342	20060120334201	136.348072429617
60	01	01	166.24012193	53	55	5529	4													99	100000	0	0	0	0	2			2		200601203343	20060120334301	166.394583854488
60	01	01	124.62398729	37	64	6412	4													150000	0	0	0	0	0	2			2		200601203344	20060120334401	126.3985053362
60	01	01	139.79887421	95	45	4521	4													300000	0	0	0	0	0	2			2		200601203345	20060120334501	140.949977461155
60	01	01	189.19866417	73	51	5141	1	2			430000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601203346	20060120334601	187.740412740189
60	08	01	189.19866417	54	95	9500	3	2			200000	1	120000	2		2		2			0	0	0	0	0	1	1	2	2		200601203346	20060120334601	187.740412740189
60	14	01	189.19866417	45	92	9242	4													100000	0	0	0	0	0	1	2		2		200601203346	20060120334601	187.740412740189
60	01	01	157.89132299	98	52	5239	1	2			430000	2		2		2		2			0	0	0	0	0	1	1	2	2		200601203347	20060120334701	157.313423134084
60	01	01	187.6553723	45	52	5211	1	2			350000	2		2		2		2			0	0	9600000	0	0	1	1	4	2		200601203348	20060120334801	185.785282913543
60	01	01	162.68153682	87	28	2811	1	2			320000	2		2		2		2			0	0	0	0	0	1	2		2		200601203349	20060120334901	163.402684252767
60	01	01	246.91479411	98	60	6021	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203350	20060120335001	244.101087669784
60	02	01	246.91479411	41	52	5211	4													200000	0	0	0	0	0	1	1	5	2		200601203350	20060120335001	244.101087669784
60	03	01	246.91479411	98	52	5241	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203350	20060120335001	244.101087669784
60	04	01	246.91479411	45	52	5211	6														0	0	0	0	0	1	1	5	2		200601203350	20060120335001	244.101087669784
60	05	01	246.91479411	45	52	5211	6														0	0	0	0	0	1	1	5	2		200601203350	20060120335001	244.101087669784
60	01	01	168.34226093	59	75	7530	1	1	2	03	800000	2		2		2		2			0	0	0	200000	0	1	1	1	1	1	200601203351	20060120335101	167.872659544495
60	02	01	172.6217846	45	52	5211	6														0	0	0	0	0	2			2		200601203352	20060120335201	171.800457865365
60	03	01	172.6217846	41	52	5211	4													0	0	0	0	0	0	2			2		200601203352	20060120335201	171.800457865365
60	01	01	168.08934016	80	19	1921	1	1	1		650000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203353	20060120335301	168.236643861735
60	01	01	187.02013717	40	18	1810	1	1	1		1100000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203354	20060120335401	187.193906836299
60	02	01	187.02013717	77	15	1551	5													500000	0	0	0	0	0	1	1	5	2		200601203354	20060120335401	187.193906836299
60	03	01	140.74898593	54	95	9500	3	2			180000	1	50000	2		2		2			0	0	0	0	0	2			2		200601203355	20060120335501	143.417555041966
60	04	01	140.74898593	77	15	1551	4													150000	0	0	0	0	0	2			2		200601203355	20060120335501	143.417555041966
60	02	01	125.25726176	32	92	9242	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	1	2	200601203356	20060120335601	125.011007577376
60	03	01	125.25726176	45	18	1810	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		200601203356	20060120335601	125.011007577376
60	04	01	125.25726176	45	18	1810	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		200601203356	20060120335601	125.011007577376
60	06	01	125.25726176	50	55	5522	1	2			550000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601203356	20060120335601	125.011007577376
60	01	01	135.34913753	59	95	9500	3	9			99	1	98	2		2		2			0	1600000	0	0	0	1	1	1	3		200601203357	20060120335701	136.348072429617
60	01	01	144.92828086	37	52	5231	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203358	20060120335801	143.694745416222
60	01	02	172.57998749	45	52	5233	1	2			200000	2		2		2		2			0	0	0	0	0	2			2		200601203359	20060120335902	202.747796595794
60	01	04	172.57998749	45	52	5269	4													300000	0	0	0	0	0	2			2		200601203359	20060120335904	202.747796595794
60	01	01	158.11614145	45	52	5269	4													300000	0	0	0	0	0	1	1	5	2		200601203360	20060120336001	156.98988151876
60	02	01	158.11614145	45	52	5261	4													120000	0	0	0	0	0	1	1	4	2		200601203360	20060120336001	156.98988151876
60	03	01	106.30672005	21	92	9242	1	1	1		381500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203361	20060120336101	110.358601278595
60	05	01	106.30672005	59	85	8511	1	1	1		520000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203361	20060120336101	110.358601278595
60	01	01	166.16235552	98	60	6022	4													400000	0	0	0	0	0	1	2		2		200601203362	20060120336201	164.246861898775
60	03	01	166.16235552	99	50	5020	4													70000	0	0	0	0	0	1	2		2		200601203362	20060120336201	164.246861898775
60	01	01	135.70633716	39	51	5124	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203363	20060120336301	136.043020383828
60	02	01	135.70633716	57	93	9302	4													500000	0	0	0	0	0	1	1	5	2		200601203363	20060120336301	136.043020383828
60	01	01	144.83062897	44	93	9303	1	1	1		270000	2		2		2		2			140000	0	0	0	0	1	1	1	1	1	200601203364	20060120336401	151.792339562192
60	01	02	144.83062897	52	55	5521	1	2			288000	1	80000	2		2		2			0	0	0	0	0	2			2		200601203364	20060120336402	151.792339562192
60	01	01	136.75504275	56	55	5511	1	1	2	06	300000	2		2		2		2			0	0	0	0	0	1	2		2		200601203365	20060120336501	137.895972117498
60	02	01	147.38568065	39	75	7512	4													500000	0	0	0	0	0	1	1	4	1	3	200601203366	20060120336601	149.642606798848
60	01	01	162.93445759	33	74	7499	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	5	2		200601203367	20060120336701	163.038699935527
60	02	01	152.39163441	53	55	5521	1	2			400000	1	60000	2		2		2			0	0	0	0	0	2			2		200601203368	20060120336801	154.819749959328
60	01	01	175.90319294	84	50	5020	5													500000	0	0	0	0	0	1	1	4	2		200601203369	20060120336901	176.876696843432
60	02	01	175.90319294	54	95	9500	3	2			170000	1	50000	2		2		2			0	0	0	0	0	1	1	5	2		200601203369	20060120336901	176.876696843432
60	03	01	175.90319294	97	63	6310	4													200000	0	0	0	0	0	2			2		200601203369	20060120336901	176.876696843432
60	01	01	157.27373349	39	93	9303	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203370	20060120337001	158.5687246438
60	02	01	217.01946162	53	55	5529	1	2			90000	2		2		2		2			0	0	0	0	0	2			2		200601203371	20060120337101	215.455104711557
60	03	01	217.01946162	44	64	6422	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		200601203371	20060120337101	215.455104711557
60	01	01	178.13390741	21	50	5020	5													300000	1000000	381500	0	0	0	1	1	3	3		200601203372	20060120337201	177.361129896338
60	03	01	178.13390741	98	60	6031	4													400000	0	0	0	0	0	1	1	4	1	3	200601203372	20060120337201	177.361129896338
60	01	01	191.7553499	44	70	7020	4													300000	0	0	0	0	0	2			2		200601203373	20060120337301	189.756620739663
60	01	01	190.03280284	80	52	5271	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601203374	20060120337401	188.964166977633
60	01	01	184.96085991	41	52	5219	4													100000	0	0	0	0	0	1	1	4	2		200601203375	20060120337501	184.523195742357
60	01	01	190.03280284	57	93	9302	4													200000	0	0	0	0	0	1	1	4	2		200601203376	20060120337601	188.964166977633
60	03	01	190.03280284	33	34	3430	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601203376	20060120337601	188.964166977633
60	04	01	190.03280284	34	34	3430	1	1	1		430000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	200601203376	20060120337601	188.964166977633
60	03	01	149.96985911	59	95	9500	3	2			190000	1	100000	1	100000	2		2			0	0	0	0	0	1	1	2	1	2	200601203377	20060120337701	151.704059081554
60	01	01	234.44269543	45	52	5233	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203378	20060120337801	230.9765404737
60	02	01	234.44269543	32	80	8043	2	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203378	20060120337801	230.9765404737
60	03	01	234.44269543	02	15	1591	2	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601203378	20060120337801	230.9765404737
60	01	01	205.44115473	81	36	3611	4													250000	0	0	0	0	0	1	1	5	2		200601203379	20060120337901	201.673042075485
60	02	01	205.44115473	79	18	1810	4													40000	0	0	0	0	0	1	1	5	2		200601203379	20060120337901	201.673042075485
