Reg	Orden	Hogar	Fex_c	P37	P37a	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	01	01	688.45718869	2				2					2												200601200232	20060120023201	687.763540991129
62	07	01	602.99268246	2				2					1				1						1	1	200601200233	20060120023301	603.064214409376
62	01	01	628.04832356	2				2					2												200601200236	20060120023601	625.571908910224
62	01	01	628.04832356	2				2					2												200601200237	20060120023701	625.571908910224
62	02	01	628.04832356	2				2					2												200601200237	20060120023701	625.571908910224
62	01	01	759.00103633	2				2					2												200601200238	20060120023801	760.29421777679
62	02	01	725.50037129	2				2					1				1						1	1	200601200239	20060120023901	722.339704313092
62	03	01	725.50037129	2				2					1				1						1	1	200601200239	20060120023901	722.339704313092
62	05	01	725.50037129	2				2					1				1						2	1	200601200239	20060120023901	722.339704313092
62	01	01	677.95926884	2				2					2												200601200240	20060120024001	679.389406275964
62	01	01	670.36751921	2				2					2												200601200241	20060120024101	670.376303380301
62	01	01	649.40695152	2				1	40	1	1	1			1								2	1	200601200242	20060120024201	648.766226796818
62	02	01	649.40695152	1	4	150000	18	1	24	2	1	1			1								2	1	200601200242	20060120024201	648.766226796818
62	01	01	676.77333376	2				2					2												200601200243	20060120024301	678.256634660804
62	01	01	758.47136436	2				2					2												200601200244	20060120024401	759.153986290257
62	01	01	541.40693836	2				2					1		1								2	1	200601200245	20060120024501	539.908638645465
62	02	01	541.40693836	2				1	40	1	1	1			1						1		1	1	200601200245	20060120024501	539.908638645465
62	02	01	745.90375002	2				2					2												200601200246	20060120024601	747.113469769761
62	04	01	745.90375002	2				2					2												200601200246	20060120024601	747.113469769761
62	01	01	818.99988665	2				2					2												200601200247	20060120024701	821.13891629667
62	01	01	622.27415357	2				1	40	1	1	2													200601200248	20060120024801	621.581902443827
62	03	01	622.27415357	2				2					1		1								1	1	200601200248	20060120024801	621.581902443827
62	01	01	628.45833837	2				2					2												200601200249	20060120024901	593.855620128242
62	03	01	628.45833837	2				2					2												200601200249	20060120024901	593.855620128242
62	02	01	812.81570184	2				2					2												200601200250	20060120025001	815.801976269249
62	03	01	812.81570184	2				2					2												200601200250	20060120025001	815.801976269249
62	07	01	360.90310046	2				2					2												200601200251	20060120025101	357.41106638672
62	08	01	360.90310046	2				2					2												200601200251	20060120025101	357.41106638672
62	11	01	360.90310046	2				2					2												200601200251	20060120025101	357.41106638672
62	01	01	580.6394726	2				2					2												200601200252	20060120025201	577.944481698269
62	01	01	620.33691677	2				2					2												200601200253	20060120025301	543.252535557198
62	02	02	634.64252318	2				2					2												200601200253	20060120025302	543.252535557198
62	01	01	712.58973538	2				2					2												200601200254	20060120025401	714.996019872052
62	02	01	712.58973538	2				2					2												200601200254	20060120025401	714.996019872052
62	01	01	626.49358459	2				1	40	2	1	1			1								1	1	200601200255	20060120025501	626.406368476193
62	02	01	594.63703679	2				2					2												200601200256	20060120025601	594.837915874435
62	01	01	586.36077247	2				2					1		1						1		1	1	200601200257	20060120025701	584.657839254253
62	02	01	586.36077247	2				2					1		1		1						2	1	200601200257	20060120025701	584.657839254253
62	03	01	586.36077247	2				2					1		1		1						2	1	200601200257	20060120025701	584.657839254253
62	05	01	586.36077247	2				2					1	1	1								2	1	200601200257	20060120025701	584.657839254253
62	01	01	642.04588775	2				2					2												200601200258	20060120025801	642.465343086391
62	01	01	562.76556632	2				2					2												200601200259	20060120025901	563.102956532059
62	02	01	562.76556632	2				2					2												200601200259	20060120025901	563.102956532059
62	01	01	665.54382176	2				2					2												200601200260	20060120026001	665.403682670504
62	02	01	665.54382176	2				2					1		1								2	1	200601200260	20060120026001	665.403682670504
62	03	01	665.54382176	2				2					1		1					1			2	1	200601200260	20060120026001	665.403682670504
62	01	01	682.49463363	2				2					2												200601200261	20060120026101	684.969992216788
62	01	01	742.2718542	2				2					2												200601200262	20060120026201	743.271299483587
62	02	01	742.2718542	2				2					2												200601200262	20060120026201	743.271299483587
62	04	01	825.81571601	2				2					2												200601200263	20060120026301	830.366181138198
62	01	01	656.22278088	2				2					2												200601200264	20060120026401	657.993491638346
62	01	01	834.14352851	2				2					2												200601200265	20060120026501	838.242928720454
62	07	01	834.14352851	2				2					2												200601200265	20060120026501	838.242928720454
62	08	01	834.14352851	2				2					2												200601200265	20060120026501	838.242928720454
62	01	01	783.02941998	2				2					2												200601200266	20060120026601	783.277449740399
62	01	01	571.09755294	2				2					2												200601200267	20060120026701	568.718593941855
62	02	01	571.09755294	2				2					1		1								2	1	200601200267	20060120026701	568.718593941855
62	04	01	571.09755294	2				2					1		1								2	1	200601200267	20060120026701	568.718593941855
62	07	01	571.09755294	2				2					1	1	1								1	1	200601200267	20060120026701	568.718593941855
62	08	01	571.09755294	2				2					1		1								1	1	200601200267	20060120026701	568.718593941855
62	01	01	809.75178847	2				2					2												200601200268	20060120026801	810.84209331964
62	02	01	809.75178847	2				2					2												200601200268	20060120026801	810.84209331964
62	01	01	790.01758714	2				2					2												200601200270	20060120027001	791.874181937612
62	01	01	948.28956823	2				2					2												200601200272	20060120027201	952.170985192247
62	02	01	948.28956823	2				2					2												200601200272	20060120027201	952.170985192247
62	06	01	948.28956823	2				2					2												200601200272	20060120027201	952.170985192247
62	01	01	693.66789036	2				2					2												200601200273	20060120027301	695.04974618106
62	01	01	649.30877984	2				2					2												200601200275	20060120027501	648.261968236578
62	02	01	649.30877984	2				2					1	1	1								1	1	200601200275	20060120027501	648.261968236578
62	03	01	649.30877984	2				1	48	2	1	1			1								1	1	200601200275	20060120027501	648.261968236578
62	05	01	649.30877984	2				2					2												200601200275	20060120027501	648.261968236578
62	01	01	745.90375002	2				2					2												200601200276	20060120027601	747.113469769761
62	02	01	745.90375002	2				2					2												200601200276	20060120027601	747.113469769761
62	01	01	845.69731665	2				2					2												200601200278	20060120027801	845.395737818504
62	03	01	845.69731665	2				1	15	1	1	1		1	1								1	1	200601200278	20060120027801	845.395737818504
62	01	01	705.18637082	2				2					2												200601200279	20060120027901	704.786459284332
62	01	01	765.18522113	2				2					1		1								2	1	200601200280	20060120028001	765.631157804212
62	02	01	765.18522113	2				2					1		1								2	1	200601200280	20060120028001	765.631157804212
62	01	01	677.95926884	2				2					1		1								1	1	200601200281	20060120028101	679.389406275964
62	03	01	677.95926884	2				2					1		1								1	1	200601200281	20060120028101	679.389406275964
62	01	01	718.77392019	1	4	50000	24	2					2												200601200282	20060120028201	720.332959899474
62	01	01	761.65529791	2				2					2												200601200283	20060120028301	764.53908084561
62	02	01	761.65529791	2				2					2												200601200283	20060120028301	764.53908084561
62	01	01	736.0876694	2				2					2												200601200285	20060120028501	737.934359456166
62	03	01	736.0876694	2				2					1		1								1	1	200601200285	20060120028501	737.934359456166
62	02	01	503.86124549	2				2					1		1					1			2	1	200601200286	20060120028601	504.772165297722
62	01	01	739.28716539	2				2					2												200601200287	20060120028701	739.252841393886
62	02	01	739.28716539	2				2					2												200601200287	20060120028701	739.252841393886
62	01	01	765.18522113	2				2					1		1		1						2	1	200601200288	20060120028801	765.631157804212
62	01	01	718.77392019	2				2					2												200601200289	20060120028901	720.332959899474
62	02	01	717.77637017	2				2					1		1		1				1		1	1	200601200290	20060120029001	718.003730592257
62	01	01	671.36506923	2				1	25	1	1	1			1						1		1	1	200601200291	20060120029101	672.705532687518
62	01	01	622.86168877	2				2					1								1		2	1	200601200292	20060120029201	622.56419819002
62	02	01	671.9272513	2				2					2												200601200293	20060120029301	672.107259163578
62	01	01	688.67881844	2				2					2												200601200294	20060120029401	690.30693224421
62	03	01	688.67881844	2				2					2												200601200294	20060120029401	690.30693224421
62	05	01	688.67881844	2				1	48	2	1	1		1	1		1						2	1	200601200294	20060120029401	690.30693224421
62	01	01	1056.5745341	2				2					2												200601200295	20060120029501	1051.10227170201
62	03	01	1056.5745341	2				2					2												200601200295	20060120029501	1051.10227170201
62	05	01	1056.5745341	2				2					2												200601200295	20060120029501	1051.10227170201
62	01	01	1474.7411679	2				2					2												200601200296	20060120029601	1478.5036180993
62	05	01	1474.7411679	2				2					2												200601200296	20060120029601	1478.5036180993
62	01	01	1317.5501397	2				2					1				1						1	1	200601200297	20060120029701	1318.97652275919
62	02	01	1282.0966755	2				1	30	1	1	2													200601200298	20060120029801	1280.27222755835
62	01	01	1518.0020727	1	1	58000	22	2					2												200601200299	20060120029901	1520.58843555358
62	02	01	1518.0020727	2				2					2												200601200299	20060120029901	1520.58843555358
62	02	01	1619.2635366	2				2					2												200601200300	20060120030001	1620.83376342779
62	01	01	1625.6314037	1	5	2500000	5	2					2												200601200301	20060120030101	1631.6039525385
62	02	01	1625.6314037	2				2					2												200601200301	20060120030101	1631.6039525385
62	01	01	1363.7259782	2				2					2												200601200302	20060120030201	1362.15933480537
62	01	01	1826.0833366	2				2					2												200601200303	20060120030301	1833.21586533289
62	02	01	1826.0833366	2				2					2												200601200303	20060120030301	1833.21586533289
62	03	01	1826.0833366	2				2					2												200601200303	20060120030301	1833.21586533289
62	01	01	956.57574655	2				2					2												200601200305	20060120030501	957.794737729271
62	02	01	956.57574655	2				2					2												200601200305	20060120030501	957.794737729271
62	01	01	677.3317221	2				2					2												200601200307	20060120030701	679.808547521522
62	05	01	677.3317221	2				2					2												200601200307	20060120030701	679.808547521522
62	02	01	751.12824719	2				2					2												200601200310	20060120031001	752.262557448617
62	03	01	751.12824719	2				2					2												200601200310	20060120031001	752.262557448617
62	01	01	719.74729675	2				2					1		1						1		2	1	200601200311	20060120031101	718.920453723576
62	01	01	850.78122539	2				2					1		1						1		2	1	200601200312	20060120031201	851.388002394646
62	01	01	807.69891202	2				2					2												200601200313	20060120031301	808.169624931814
62	02	01	807.69891202	2				2					2												200601200313	20060120031301	808.169624931814
62	01	01	811.76653946	2				2					2												200601200314	20060120031401	814.90996827019
62	02	01	811.76653946	2				2					2												200601200314	20060120031401	814.90996827019
62	02	01	726.7078701	2				2					2												200601200315	20060120031501	725.975683328596
62	02	01	848.08713123	2				2					2												200601200316	20060120031601	795.884676642036
62	03	01	848.08713123	2				2					2												200601200316	20060120031601	795.884676642036
62	01	02	854.61490934	2				2					2												200601200316	20060120031602	795.884676642036
62	02	03	583.00462039	2				2					1						1				1	1	200601200316	20060120031603	795.884676642036
62	01	01	807.69891202	2				2					2												200601200317	20060120031701	808.169624931814
62	02	01	807.69891202	2				2					2												200601200317	20060120031701	808.169624931814
62	01	01	452.40348698	2				2					2												200601200318	20060120031801	449.54760437219
62	05	01	452.40348698	2				2					2												200601200318	20060120031801	449.54760437219
62	04	01	605.08476197	2				2					1		1					1			1	1	200601200319	20060120031901	607.907351002136
62	06	01	605.08476197	2				2					2												200601200319	20060120031901	607.907351002136
62	01	01	675.45717452	2				2					2												200601200320	20060120032001	673.19933612218
62	02	01	745.47135019	2				2					2												200601200321	20060120032101	744.589781421308
62	01	01	635.86170294	2				2					1	1	1								1	1	200601200322	20060120032201	637.128403058969
