Reg	Orden	Hogar	Fex_c	P49	P50	P51	P52	P52a	P53	P54	P55	P56	P57	P56n	P57a	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Llave_viv	Llave_hog	Fex_c_2011
70	02	01	82.651509039	156	54	95	1	01	2	34	95	45	1	4521	8	0	0	0	0	0	0	200601207916	20060120791601	90.9952472424719
70	08	01	82.651509039	4	50	97	1	02	2	4	97	52	1	5232	8	426100	0	0	0	0	300000	200601207916	20060120791601	90.9952472424719
70	09	01	82.651509039	8	54	95	1	01	2	6	95	45	1	4521	5	0	0	0	0	0	0	200601207916	20060120791601	90.9952472424719
70	01	01	135.68580343	8	50	34	1	10	2	8	34	74	1	7412	5	0	0	0	6000000	0	0	200601207919	20060120791901	135.95890518352
70	03	01	135.68580343	4	50	33	1	01	2	4	79	18	1	1810	1	381500	0	0	0	0	0	200601207919	20060120791901	135.95890518352
70	04	01	135.68580343	39	55	39	1	09	2	39	39	80	4	8043	8	0	0	0	0	0	0	200601207919	20060120791901	135.95890518352
70	03	01	114.89327392	4	50	97	1	01	2	52	54	95	3	9500	5	0	0	0	0	0	0	200601207920	20060120792001	115.521907121464
70	02	01	156.51407584	998	60	57	4	14	2	998	57	93	4	9302	3	0	0	0	0	0	0	200601207921	20060120792101	155.725925040036
70	01	01	114.01919874	4	48	79	1	02	2	4	79	18	1	1810	8	426100	0	0	0	0	500000	200601207922	20060120792201	112.580083120136
70	03	01	149.56246082	4	48	77	1	05	2	208	77	15	1	1551	6	0	0	0	0	0	0	200601207923	20060120792301	149.922794475978
70	01	02	168.72886077	4	50	98	1	01	2	4	98	60	1	6022	1	500000	0	0	0	0	0	200601207925	20060120792502	183.664600125483
70	01	01	114.01919874	26	30	54	3	07	2	26	54	95	3	9500	7	0	0	0	1800000	0	0	200601207926	20060120792601	160.222420267438
70	02	01	114.01919874	104	60	37	1	09	2	104	95	45	1	4521	6	0	0	0	0	0	0	200601207926	20060120792601	160.222420267438
70	02	01	157.1798508	13	48	79	1	01	2	13	79	18	1	1810	6	0	0	0	0	0	0	200601207930	20060120793001	156.960684668288
70	03	01	171.29483977	104	48	45	1	01	2	8	43	85	1	8513	8	0	0	0	0	0	0	200601207931	20060120793101	171.358651979871
70	01	01	171.92422261	52	20	54	1	07	2	8	53	55	1	5521	1	0	0	0	2160000	0	0	200601207934	20060120793401	173.659645313524
70	03	01	170.35196842	52	50	45	1	01	1							0	0	0	0	0	0	200601207936	20060120793601	170.491711558646
70	08	01	223.41337304	21	60	45	1	01	2	21	53	55	1	5521	1	0	0	0	0	0	0	200601207938	20060120793801	226.182274173373
70	09	01	223.41337304	4	70	98	1	10	2	4	98	60	1	6022	7	190000	0	0	0	0	0	200601207938	20060120793801	226.182274173373
70	03	01	132.97845617	104	48	05	1	05	2	78	33	33	1	3311	2	0	0	0	0	0	0	200601207941	20060120794101	131.970794510518
70	03	01	130.16560368	8	50	32	1	01	2	8	32	51	1	5133	5	0	0	0	0	0	0	200601207944	20060120794401	130.653210433246
70	03	01	173.09808049	104	50	58	1	09	2	8	37	55	1	5521	6	0	0	0	0	0	0	200601207946	20060120794601	173.677925005496
70	02	01	126.23398368	4	40	45	1	01	1							0	0	0	1920000	0	0	200601207951	20060120795101	125.752971686973
70	02	01	119.76757373	52	48	19	1	05	1							0	0	0	0	0	0	200601207952	20060120795201	119.241664846312
70	01	01	134.32016242	13	20	79	4	11	2	13	45	52	4	5261	6	50000	0	0	14400000	0	0	200601207954	20060120795401	133.518504810244
70	03	01	134.32016242	13	60	45	1	09	1							0	0	0	0	0	0	200601207954	20060120795401	133.518504810244
70	02	01	148.61862331	56	48	02	1	14	2	56	02	40	4	4010	6	0	0	0	0	0	0	200601207956	20060120795601	148.98151886484
70	03	01	150.71344085	4	48	45	1	01	2	4	62	01	1	0115	8	180000	0	0	0	0	0	200601207957	20060120795701	150.449377827628
70	01	01	496.75621378	4	70	02	1	05	2	4	02	40	4	4010	8	5000000	1700000	0	0	0	0	200601207965	20060120796501	490.542966924666
70	01	01	528.13847466	52	48	32	1	01	2	52	32	66	1	6604	6	0	0	0	18000000	0	0	200601207966	20060120796601	524.11807559752
70	02	01	198.5521639	34	60	54	3	01	2	52	53	55	1	5521	4	0	0	0	0	0	0	200601207972	20060120797201	199.016130289618
70	03	01	198.5521639	2	30	37	1	10	2	4	45	52	6	5262	2	0	0	0	0	0	0	200601207972	20060120797201	199.016130289618
70	01	01	163.48048565	8	60	18	1	09	2	8	21	92	1	9242	7	0	0	0	2400000	0	0	200601207978	20060120797801	163.879670751324
70	01	01	163.98162293	43	50	54	3	01	2	52	55	80	2	8050	0	0	0	0	3600000	0	0	200601207992	20060120799201	162.774275000491
70	03	01	269.16707318	52	48	53	1	01	2	34	53	55	1	5530	8	0	300000	0	0	0	0	200601207993	20060120799301	269.706083231435
70	04	01	141.82824214	8	54	77	1	09	2	8	77	52	1	5223	6	0	0	0	0	0	0	200601207996	20060120799601	138.488569722744
70	03	01	158.91470076	13	54	95	1	07	2	3	95	45	1	4521	8	150000	0	0	0	0	0	200601208001	20060120800101	154.542492923618
70	04	01	158.91470076	8	54	95	1	09	1							0	0	0	0	0	0	200601208001	20060120800101	154.542492923618
70	02	01	205.43458281	3	48	45	1	07	2	4	45	52	1	5233	8	0	0	0	0	0	0	200601208004	20060120800401	205.885782080701
70	01	01	213.05745107	17	50	54	3	01	2	17	53	55	1	5521	7	150000	0	0	960000	0	0	200601208005	20060120800501	214.071304557152
70	04	01	181.57780198	104	40	45	1	01	2	8	45	52	1	5211	4	0	0	0	0	0	0	200601208007	20060120800701	180.748121525793
70	03	01	199.87597304	52	48	45	1	07	1							0	0	0	0	0	0	200601208008	20060120800801	198.869466707506
70	02	01	220.18322184	208	48	97	1	07	2	208	79	18	1	1810	3	0	0	0	0	0	0	200601208010	20060120801001	221.131344660542
70	01	01	169.52846847	104	60	95	1	02	2	13	95	45	1	4521	8	0	0	0	6000000	0	0	200601208011	20060120801101	166.801494348363
70	03	01	187.15750488	21	48	45	1	01	2	52	45	52	1	5219	1	0	0	0	0	0	0	200601208013	20060120801301	186.851275736858
70	04	01	187.15750488	2	48	95	1	01	2	2	79	18	1	1810	6	80000	0	0	0	0	0	200601208013	20060120801301	186.851275736858
70	03	01	220.52884832	2	48	81	1	05	2	2	81	36	1	3611	8	320000	0	0	0	0	0	200601208017	20060120801701	218.703382358062
70	03	01	168.22731684	4	48	45	1	11	1							0	0	0	0	0	0	200601208021	20060120802101	168.937772603678
70	04	01	168.22731684	2	72	95	1	01	2	2	62	75	4	7512	8	65000	0	0	0	0	0	200601208021	20060120802101	168.937772603678
70	02	01	134.71749688	26	30	53	1	09	2	26	53	55	1	5521	1	0	0	0	0	0	0	200601208022	20060120802201	132.387217963126
70	04	01	134.71749688	52	50	45	1	01	2	69	45	52	1	5233	8	0	0	0	0	0	0	200601208022	20060120802201	132.387217963126
70	02	01	184.27710749	4	48	79	1	01	2	4	79	18	1	1810	8	381500	0	0	0	0	0	200601208023	20060120802301	182.047056928204
70	03	01	257.35410649	52	72	45	1	01	2	52	95	45	1	4521	8	0	0	0	0	0	0	200601208027	20060120802701	258.878860720763
70	04	01	257.35410649	3	60	56	1	01	2	3	56	18	1	1810	8	426100	0	0	0	0	104000	200601208027	20060120802701	258.878860720763
70	02	01	122.60142485	4	48	45	1	01	2	4	53	55	1	5522	6	300000	0	0	0	0	0	200601208031	20060120803101	120.209346213244
70	02	01	259.06752966	4	48	45	1	01	2	4	43	51	1	5132	6	381500	0	0	0	0	600000	200601208045	20060120804501	260.855360920361
70	08	01	159.20524742	52	60	37	1	09	1							0	0	0	2400000	0	0	200601208054	20060120805401	156.870142967728
70	03	01	193.87272511	2	18	32	1	02	2	2	32	45	1	4521	8	500000	0	0	0	0	700000	200601208056	20060120805601	194.628316216506
70	04	01	188.68854374	1	40	13	4	05	2	104	45	52	1	5233	8	0	0	0	0	0	0	200601208060	20060120806001	187.258731600718
70	01	01	130.18594162	4	48	56	1	02	2	4	56	18	1	1810	8	230000	0	0	8400000	0	0	200601208067	20060120806701	130.020533249218
70	02	01	187.13214789	34	50	54	3	07	2	34	54	95	3	9500	1	0	0	0	0	0	0	200601208075	20060120807501	187.331936952573
70	04	01	136.74340388	8	30	45	1	09	1							0	0	0	0	0	0	200601208076	20060120807601	135.182089625904
70	02	01	215.47483858	56	48	32	1	14	2	56	33	52	1	5242	6	0	0	0	0	0	0	200601208087	20060120808701	215.691876486807
70	03	01	179.7881676	4	48	32	1	01	2	4	45	15	1	1530	7	100000	0	0	0	0	0	200601208092	20060120809201	178.48720760119
70	02	01	181.53518662	21	48	54	3	05	1							0	0	0	0	0	0	200601208101	20060120810101	181.9412861389
70	02	01	168.85809999	1	40	85	1	11	1							0	0	0	0	0	0	200601208103	20060120810301	168.635000956417
70	02	01	241.40014176	4	54	95	1	01	2	4	95	75	4	7512	8	426100	0	0	0	0	0	200601208104	20060120810401	242.431244091387
70	02	01	130.00911362	52	48	45	1	01	1							0	0	0	0	0	0	200601208114	20060120811401	126.94774978939
70	02	01	112.56116909	104	48	39	1	07	2	104	37	51	1	5125	6	0	0	0	5400000	0	0	200601208122	20060120812201	110.403251807137
70	03	01	210.13567216	52	48	32	1	01	2	8	32	22	1	2212	6	0	0	0	0	0	0	200601208124	20060120812401	210.555179960333
70	05	01	174.17011321	8	20	13	1	07	2	8	53	55	1	5521	8	0	0	0	0	0	0	200601208125	20060120812501	174.009717949647
70	03	01	207.50007513	4	55	37	1	07	1							0	0	0	0	0	0	200601208127	20060120812701	207.149918782686
70	05	01	207.50007513	4	60	95	1	01	2	4	95	45	1	4521	8	240000	0	0	0	0	0	200601208127	20060120812701	207.149918782686
70	08	01	207.50007513	8	55	55	4	07	1							0	0	0	0	0	0	200601208127	20060120812701	207.149918782686
70	03	01	203.11146961	17	60	21	1	05	2	39	70	64	1	6424	7	0	0	0	0	0	3180000	200601208129	20060120812901	203.298892366234
70	07	01	203.11146961	43	40	32	1	07	2	56	45	52	1	5233	8	0	0	0	1000000	0	0	200601208129	20060120812901	203.298892366234
70	02	01	151.23029742	13	50	45	1	07	1							0	0	0	0	0	0	200601208130	20060120813001	148.68014916665
70	05	01	151.23029742	4	55	45	1	01	1							0	0	0	0	0	0	200601208130	20060120813001	148.68014916665
70	02	01	191.47575735	104	48	45	1	07	1							0	0	0	0	0	0	200601208131	20060120813101	195.254179759081
70	03	01	200.11650951	4	48	33	1	07	2	4	45	52	1	5234	8	127000	0	0	0	0	0	200601208132	20060120813201	199.835924392097
70	07	01	200.11650951	65	60	45	1	09	2	65	70	35	1	3591	1	0	0	0	0	0	0	200601208132	20060120813201	199.835924392097
70	06	01	96.235657153	52	48	13	1	01	1							0	0	0	0	0	0	200601208139	20060120813901	96.2343167395234
70	01	01	257.28518918	4	60	95	1	14	2	3	95	45	1	4521	8	455700	0	0	0	0	0	200601208142	20060120814201	259.36451728986
70	01	01	227.18260085	39	48	54	3	07	2	4	54	95	3	9500	8	40000	0	0	0	0	0	200601208143	20060120814301	230.389709078358
70	02	01	241.40014176	39	50	55	1	11	2	39	54	95	3	9500	3	0	0	0	0	0	0	200601208144	20060120814401	242.431244091387
70	02	01	215.47483858	52	60	54	4	09	2	52	54	95	3	9500	5	0	0	0	0	0	0	200601208145	20060120814501	215.691876486807
70	03	01	232.34576835	34	60	53	1	01	2	34	53	55	1	5530	1	0	0	0	0	0	0	200601208146	20060120814601	231.947584888093
70	01	01	167.98375032	8	48	54	3	05	1							0	0	0	0	0	0	200601208147	20060120814701	167.633744571401
70	04	01	167.98375032	6	66	79	1	05	2	4	79	18	1	1810	8	140000	0	0	1200000	0	0	200601208147	20060120814701	167.633744571401
70	02	01	150.27374706	998	60	56	1	14	2	4	79	18	1	1810	8	250000	0	0	0	0	0	200601208150	20060120815001	150.402792355533
70	03	01	174.19423637	4	48	58	1	01	2	4	79	18	1	1810	8	200000	0	0	0	0	0	200601208151	20060120815101	133.050904000455
70	01	02	153.86589445	4	36	53	1	01	2	4	39	60	1	6042	2	350000	0	0	0	0	0	200601208151	20060120815102	133.050904000455
70	03	01	181.79724534	4	48	45	1	07	2	52	17	92	1	9249	3	0	0	0	0	0	0	200601208159	20060120815901	182.627740372514
70	02	01	201.08432879	3	48	45	1	07	2	3	53	55	1	5521	1	80000	0	0	0	0	0	200601208163	20060120816301	200.409091104727
70	01	01	96.235657153	1	72	58	1	09	2	1	58	70	1	7020	8	300000	0	0	0	0	0	200601208165	20060120816501	96.2343167395234
70	09	01	96.235657153	52	54	45	1	01	2	4	79	18	1	1810	8	240000	0	0	0	0	0	200601208165	20060120816501	96.2343167395234
70	16	01	96.235657153	52	54	45	1	07	2	156	97	24	1	2429	1	0	0	0	0	0	0	200601208165	20060120816501	96.2343167395234
70	03	01	119.9262425	8	48	53	1	07	1							0	0	0	0	0	0	200601208167	20060120816701	118.33481999639
70	02	02	226.65150274	4	55	45	1	02	2	4	45	52	1	5233	8	120000	0	0	0	0	0	200601208169	20060120816902	241.90176551561
70	03	01	103.41041192	104	50	34	1	01	2	21	45	52	1	5234	8	0	0	0	0	0	70000	200601208171	20060120817101	101.704318445179
70	03	01	159.73698806	56	48	34	1	01	2	52	45	52	1	5233	8	0	0	0	0	0	0	200601208173	20060120817301	159.920097180673
70	05	01	228.43810708	6	55	62	1	01	2	6	06	01	1	0111	1	0	0	0	0	0	0	200601208176	20060120817601	229.109025088461
70	01	01	225.80127622	17	54	98	1	01	2	17	98	60	1	6039	7	200000	0	0	0	0	0	200601208186	20060120818601	225.608834312085
70	02	01	225.80127622	52	50	54	3	07	2	8	53	55	1	5521	8	0	0	0	0	0	0	200601208186	20060120818601	225.608834312085
70	02	01	210.20241068	26	72	45	1	14	2	208	59	92	1	9242	6	0	0	0	0	0	0	200601208187	20060120818701	208.786424532784
70	03	01	142.92976677	52	60	58	1	07	2	78	58	75	2	7524	8	0	0	0	0	0	0	200601208188	20060120818801	141.558063004151
70	02	01	189.79310191	3	72	81	1	01	2	3	81	36	1	3611	7	400000	0	0	0	0	0	200601208189	20060120818901	190.256536914506
70	06	01	178.87849647	8	66	54	3	11	2	8	54	95	3	9500	6	0	0	0	0	0	0	200601208190	20060120819001	179.449186123382
70	06	01	295.95128747	52	60	95	1	01	2	17	95	45	1	4521	8	0	0	0	0	0	0	200601208191	20060120819101	332.020892334183
70	02	01	168.61453348	8	55	45	1	07	2	8	45	51	1	5125	6	0	0	0	0	0	1500000	200601208193	20060120819301	170.509527173271
70	02	01	161.20684471	4	48	45	1	01	2	13	53	55	1	5522	8	0	0	0	1200000	0	0	200601208195	20060120819501	160.592569347993
70	03	01	191.86162426	52	48	37	1	07	1							0	0	0	0	0	0	200601208196	20060120819601	191.858243964178
70	03	01	444.09468769	52	48	39	1	01	2	52	39	51	1	5141	7	0	0	0	0	0	0	200601208199	20060120819901	442.078082814264
70	01	02	350.86196724	17	60	98	4	01	2	17	98	60	4	6031	8	0	0	0	800000	0	0	200601208200	20060120820002	336.06330326035
70	03	01	268.48227877	78	48	40	1	01	2	104	33	65	1	6512	6	0	0	0	0	0	0	200601208204	20060120820401	272.219629536698
70	03	01	294.16850429	8	48	02	1	01	2	8	02	11	4	1110	8	0	0	0	0	0	0	200601208212	20060120821201	295.480334327086
70	03	01	265.04330406	4	60	45	1	01	2	4	45	52	1	5239	8	150000	0	0	0	0	0	200601208213	20060120821301	270.173073078787
70	03	01	359.06844538	52	54	43	1	07	2	4	95	45	1	4521	8	200000	0	0	0	0	0	200601208219	20060120821901	357.642252752713
70	02	01	324.53146617	104	42	57	1	07	2	104	57	93	1	9302	3	0	0	0	0	0	0	200601208222	20060120822201	325.314593424482
70	04	01	324.53146617	17	48	80	1	09	2	17	80	19	1	1931	6	0	0	0	0	0	0	200601208222	20060120822201	325.314593424482
70	02	01	397.43395524	26	48	45	1	01	2	52	57	93	4	9302	3	0	0	0	0	0	0	200601208227	20060120822701	397.656453518601
70	02	01	332.47767905	4	24	45	1	05	2	78	45	52	1	5233	8	0	0	0	0	0	0	200601208228	20060120822801	335.189775857206
70	01	01	365.18975035	1	60	95	1	01	2	2	62	75	4	7512	8	350000	0	0	0	0	0	200601208233	20060120823301	319.431230360175
70	02	02	325.86618137	3	48	45	1	01	2	26	53	55	1	5521	3	0	0	0	0	0	0	200601208233	20060120823302	319.431230360175
70	02	01	444.59159375	26	24	56	4	10	2	26	56	93	3	9301	8	0	0	0	0	0	0	200601208234	20060120823401	438.592072544249
70	05	01	444.59159375	8	48	54	3	01	2	8	80	36	1	3693	6	0	0	0	0	0	0	200601208234	20060120823401	438.592072544249
70	06	01	444.59159375	8	48	53	1	01	2	8	45	52	1	5269	6	0	0	0	1200000	0	0	200601208234	20060120823401	438.592072544249
70	10	01	444.59159375	4	48	54	3	01	2	4	45	52	1	5211	7	0	0	0	0	0	0	200601208234	20060120823401	438.592072544249
70	05	01	425.07629495	104	48	43	1	03	2	104	43	51	1	5139	8	0	0	0	0	0	0	200601208235	20060120823501	425.580001093526
70	01	01	394.26532882	17	48	55	4	01	2	17	55	95	3	9500	8	0	0	0	0	0	0	200601208239	20060120823901	386.467049548617
70	02	01	394.26532882	26	48	56	4	14	2	26	56	95	3	9500	8	0	0	0	1200000	0	0	200601208239	20060120823901	386.467049548617
70	03	01	394.26532882	4	48	37	1	07	2	104	80	19	1	1921	6	0	0	0	0	0	0	200601208239	20060120823901	386.467049548617
70	02	01	335.60058025	4	48	79	1	06	2	4	90	19	1	1929	8	300000	0	0	0	0	0	200601208241	20060120824101	303.787413634932
70	03	01	335.60058025	4	48	90	1	06	2	4	90	19	1	1929	8	350000	0	0	0	0	0	200601208241	20060120824101	303.787413634932
70	05	01	335.60058025	4	48	90	1	06	2	4	90	19	1	1929	8	381500	0	0	0	0	0	200601208241	20060120824101	303.787413634932
70	01	01	278.21550994	8	60	53	1	01	2	8	53	55	1	5521	7	0	0	0	0	0	0	200601208242	20060120824201	282.377391652685
70	02	01	404.04545292	156	48	45	1	07	2	156	80	19	1	1921	8	0	0	0	0	0	0	200601208243	20060120824301	404.114317352483
70	03	01	313.69899288	4	60	45	1	01	2	4	45	52	1	5233	8	80000	0	0	0	0	0	200601208245	20060120824501	314.335073608165
70	05	01	308.92530295	4	48	45	1	01	2	4	45	52	1	5237	6	100000	0	0	0	0	0	200601208246	20060120824601	394.290904622572
70	03	01	350.86196724	4	48	97	1	01	2	8	97	55	1	5522	0	0	0	0	0	0	0	200601208251	20060120825101	351.194501686352
70	01	01	350.86196724	13	50	99	1	01	2	13	99	45	1	4521	8	0	0	0	600000	0	0	200601208253	20060120825301	351.194501686352
70	02	01	350.86196724	26	60	45	1	01	2	26	45	52	1	5233	1	0	0	0	400000	0	0	200601208253	20060120825301	351.194501686352
70	01	01	318.37493506	4	50	99	1	09	2	4	99	45	1	4521	8	180000	0	0	0	0	0	200601208256	20060120825601	317.059283819449
70	05	01	300.62107706	4	30	45	1	01	2	4	45	36	1	3699	8	450000	0	0	3600000	0	0	200601208257	20060120825701	299.683782639584
70	03	01	313.69899288	8	48	32	1	07	2	8	90	19	1	1926	6	0	0	0	0	0	0	200601208258	20060120825801	314.335073608165
70	03	01	395.06117508	4	48	55	1	01	2	4	45	52	1	5233	1	420000	0	0	0	0	0	200601208261	20060120826101	392.932127895343
70	01	01	406.12296724	8	48	79	1	01	2	998	45	52	1	5219	7	0	0	0	6240000	0	0	200601208267	20060120826701	400.751685601309
70	01	01	404.04545292	8	48	37	1	10	2	8	37	64	1	6412	8	0	0	0	100000	0	0	200601208268	20060120826801	404.114317352483
70	02	01	404.04545292	26	40	55	4	01	2	104	54	95	3	9500	3	0	0	0	300000	0	0	200601208268	20060120826801	404.114317352483
70	01	01	380.07872872	2	60	85	4	01	2	4	87	45	4	4541	8	500000	0	0	0	0	0	200601208269	20060120826901	378.178747331816
70	04	01	410.10423629	4	48	32	1	01	2	4	32	80	1	8050	8	425000	0	0	0	0	0	200601208270	20060120827001	409.629962112048
70	01	01	372.52691382	8	50	98	1	02	2	26	45	52	1	5225	7	0	0	0	0	0	0	200601208272	20060120827201	373.153541318987
70	09	01	346.8880201	4	48	80	1	01	2	4	90	36	1	3614	8	380000	0	0	0	0	0	200601208273	20060120827301	345.417608382314
70	03	01	305.80011179	2	48	80	1	10	2	2	80	19	1	1921	8	200000	0	0	0	0	0	200601208274	20060120827401	299.984663029155
70	05	01	305.80011179	2	48	90	1	14	2	2	90	19	1	1926	8	420000	0	0	0	0	0	200601208274	20060120827401	299.984663029155
70	07	01	305.80011179	4	48	80	1	06	2	4	80	19	1	1921	8	420000	0	0	0	0	0	200601208274	20060120827401	299.984663029155
70	03	01	321.54745801	104	48	58	2	05	2	104	58	55	1	5521	5	0	0	0	0	0	0	200601208275	20060120827501	321.47059119542
70	03	01	382.62753482	104	48	79	1	07	1							0	0	0	0	0	0	200601208276	20060120827601	380.900040398245
70	06	01	382.62753482	104	48	45	1	01	2	104	45	18	1	1810	6	0	0	0	0	0	0	200601208276	20060120827601	380.900040398245
70	02	02	332.47767905	2	48	79	1	01	2	2	54	95	3	9500	6	180000	0	0	0	0	0	200601208277	20060120827702	292.142225478944
70	06	01	446.74124154	4	60	45	1	01	2	2	45	51	1	5133	8	400000	0	0	0	0	0	200601208280	20060120828001	447.919130866432
70	04	01	375.30503879	34	48	16	1	01	2	52	16	18	1	1810	8	0	0	0	0	0	0	200601208281	20060120828101	372.714872275064
70	03	01	544.87922304	3	48	99	1	01	1							0	0	0	0	0	0	200601208284	20060120828401	537.986869955004
70	02	01	298.48722764	4	30	79	1	02	2	4	79	18	1	1810	8	273000	0	0	0	0	0	200601208290	20060120829001	302.74165515499
70	02	02	321.64520576	52	48	45	1	01	2	156	39	64	1	6421	7	0	0	0	0	0	0	200601208292	20060120829202	295.480334327086
70	02	02	315.03370808	4	48	90	1	02	2	4	90	19	1	1925	8	360000	0	0	0	0	0	200601208298	20060120829802	398.65044229573
70	03	01	308.17350054	13	30	56	4	09	2	998	32	75	2	7523	3	0	0	0	2880000	0	0	200601208299	20060120829901	310.871161519374
70	06	01	308.17350054	52	48	02	1	09	2	52	02	31	1	3120	1	0	0	0	0	0	0	200601208299	20060120829901	310.871161519374
70	02	01	302.47273018	8	48	80	1	02	2	8	80	19	1	1921	8	0	0	0	0	0	0	200601208301	20060120830101	304.667750238915
70	02	01	258.94108542	13	48	58	1	01	1							0	0	0	0	0	0	200601208303	20060120830301	262.354559871497
70	03	02	307.0874952	17	48	80	1	01	2	17	80	19	1	1921	8	0	0	0	0	0	0	200601208305	20060120830502	199.250422371552
70	02	03	287.65475435	1	48	45	1	01	2	2	45	15	1	1551	4	240000	0	0	1200000	0	0	200601208305	20060120830503	199.250422371552
70	03	01	409.2954902	4	48	06	1	01	2	4	06	85	4	8511	8	250000	0	0	0	0	0	200601208312	20060120831201	405.16299297728
70	01	03	306.99593395	8	60	54	4	01	2	8	54	85	4	8532	8	0	0	0	1800000	0	0	200601208316	20060120831603	277.470303663315
70	04	01	267.93575096	52	48	32	1	07	2	17	32	93	1	9303	6	0	0	0	0	0	0	200601208317	20060120831701	272.340090910684
70	03	01	325.07799398	26	48	58	2	14	2	21	39	18	1	1810	1	0	0	0	0	0	0	200601208318	20060120831801	325.194132050496
70	05	01	306.29225752	34	48	37	1	02	2	2	37	64	4	6412	6	120000	0	0	0	0	0	200601208322	20060120832201	307.574304294518
70	06	01	306.29225752	8	48	32	1	01	2	8	21	52	5	5272	7	0	0	0	0	0	3500000	200601208322	20060120832201	307.574304294518
70	06	01	449.42780526	1	24	80	1	09	2	4	80	19	1	1925	8	120000	0	0	0	0	0	200601208323	20060120832301	445.423387285072
70	05	01	367.75417516	52	48	32	1	01	2	17	45	52	4	5262	6	0	0	0	0	0	0	200601208327	20060120832701	367.32893236777
70	06	01	367.75417516	8	40	32	1	07	2	8	32	80	1	8050	8	0	0	0	0	0	0	200601208327	20060120832701	367.32893236777
70	02	01	287.96823391	8	48	02	5	01	2	8	02	45	5	4530	8	0	0	0	0	0	0	200601208328	20060120832801	293.240118879618
70	03	01	439.55141383	17	48	45	1	01	2	17	50	55	1	5521	7	0	0	0	0	0	0	200601208330	20060120833001	442.214319782828
70	04	01	439.55141383	34	48	37	1	01	1							0	0	0	0	0	0	200601208330	20060120833001	442.214319782828
70	06	01	439.55141383	39	48	07	1	01	1							0	0	0	0	0	0	200601208330	20060120833001	442.214319782828
70	02	01	381.91653647	4	72	59	1	01	2	78	59	85	1	8511	8	0	0	0	0	0	0	200601208333	20060120833301	379.172736108946
70	03	01	381.91653647	4	72	58	1	01	2	208	45	51	1	5125	0	0	0	0	0	0	0	200601208333	20060120833301	379.172736108946
70	03	01	274.48527729	4	60	99	1	01	2	4	99	45	1	4521	8	250000	0	0	0	0	0	200601208334	20060120833401	275.433859972925
70	01	02	347.68944428	26	50	98	1	01	2	26	98	15	1	1530	8	0	0	0	1200000	0	0	200601208336	20060120833602	318.053272596578
70	02	02	347.68944428	52	60	45	1	01	2	52	45	52	1	5211	1	0	0	0	600000	0	0	200601208336	20060120833602	318.053272596578
70	02	01	455.8942234	17	60	54	3	01	2	17	54	95	3	9500	7	0	0	0	0	0	0	200601208337	20060120833701	453.616814419771
70	02	01	345.69448791	52	48	53	1	01	2	52	53	15	1	1521	8	0	0	0	0	0	0	200601208340	20060120834001	421.483009331508
70	03	01	345.69448791	17	48	45	1	01	1							0	0	0	0	0	0	200601208340	20060120834001	421.483009331508
70	05	01	345.69448791	13	60	99	1	01	2	30	99	45	1	4521	8	0	0	0	0	0	0	200601208340	20060120834001	421.483009331508
70	03	01	282.69175544	13	48	15	1	01	2	13	16	92	4	9214	6	0	0	0	0	0	0	200601208352	20060120835201	281.881611039286
70	02	01	243.93380061	208	48	21	1	01	2	156	13	80	4	8050	8	0	0	0	0	0	0	200601208356	20060120835601	245.03229572862
70	03	01	282.88106443	4	48	45	1	02	2	4	45	52	1	5233	8	0	0	0	1000000	0	0	200601208357	20060120835701	286.29826028192
70	04	01	282.88106443	13	72	90	1	09	2	17	90	19	1	1929	8	0	0	0	0	0	0	200601208357	20060120835701	286.29826028192
70	03	01	361.59669279	2	48	88	1	14	2	2	88	36	1	3691	8	400000	0	0	0	0	0	200601208358	20060120835801	359.434356657201
70	01	01	354.68915344	8	48	18	4	02	2	8	18	80	4	8050	8	0	0	3000000	0	0	0	200601208359	20060120835901	357.028354115855
70	02	01	237.02007477	156	48	90	1	02	2	208	90	19	1	1929	7	0	0	0	0	0	0	200601208360	20060120836001	241.563612738971
70	01	01	318.4726828	13	48	33	1	09	2	13	33	60	1	6022	8	0	0	381500	0	0	0	200601208364	20060120836401	319.798948664918
70	02	01	373.56928802	8	18	13	4	02	2	8	13	80	4	8060	8	0	0	0	0	0	0	200601208366	20060120836601	387.171653762274
70	03	01	379.21844397	52	60	02	1	01	2	26	02	45	4	4542	8	0	0	0	0	0	0	200601208369	20060120836901	378.071372898265
70	04	01	375.81930769	4	24	39	1	01	1							0	0	0	0	0	0	200601208371	20060120837101	373.344965836428
70	03	01	349.88381157	156	48	32	1	09	2	998	21	72	5	7250	7	0	0	0	0	0	0	200601208374	20060120837401	350.224631981825
70	04	01	349.88381157	156	48	03	1	09	2	998	21	72	5	7250	7	0	0	0	0	0	0	200601208374	20060120837401	350.224631981825
70	01	01	328.92465351	4	24	79	1	09	2	26	79	18	1	1810	4	0	250000	0	600000	0	0	200601208377	20060120837701	328.072107475805
70	02	01	267.93575096	104	48	55	3	12	2	34	57	93	1	9302	1	60000	0	0	0	0	0	200601208378	20060120837801	272.340090910684
70	02	01	391.23398887	21	48	40	1	01	2	21	21	80	1	8050	8	0	0	0	500000	0	0	200601208383	20060120838301	387.098275465841
