Reg	Orden	Hogar	Fex_c	P37	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P46j	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	01	01	1315.7393469	1	90000	14	2					1		1									2	1	200601300860	20060130086001	1316.36963767369
62	02	01	1315.7393469	2			2					1		1									2	1	200601300860	20060130086001	1316.36963767369
62	01	01	2450.8498148	2			2					1		1									2	1	200601300861	20060130086101	2488.35525080248
62	03	01	2450.8498148	2			2					1		1					1				1	1	200601300861	20060130086101	2488.35525080248
62	05	01	2450.8498148	2			2					2													200601300861	20060130086101	2488.35525080248
62	01	01	2689.4354055	2			2					2													200601300863	20060130086301	2763.06181711094
62	02	01	2689.4354055	2			2					1		1									2	1	200601300863	20060130086301	2763.06181711094
62	01	01	2693.8862111	2			2					1		1									1	1	200601300864	20060130086401	2683.33835280538
62	03	01	2693.8862111	2			2					2													200601300864	20060130086401	2683.33835280538
62	01	01	1167.3886958	2			2					1		1									2	1	200601300865	20060130086501	1151.71251358157
62	03	01	1167.3886958	2			2					2													200601300865	20060130086501	1151.71251358157
62	01	01	1799.3491951	1	0	16	2					1		1					1				1	1	200601300866	20060130086601	2581.0373138217
62	02	01	1799.3491951	2			2					2													200601300866	20060130086601	2581.0373138217
62	01	02	3035.8988604	2			2					1		1					1				2	1	200601300866	20060130086602	2581.0373138217
62	01	01	1628.3939552	2			2					2													200601300867	20060130086701	1633.90950013708
62	02	01	1628.3939552	2			2					2													200601300867	20060130086701	1633.90950013708
62	02	01	1491.6970359	2			2					2													200601300868	20060130086801	1482.52312357539
62	01	01	2557.6000086	2			2					1		1					1				2	1	200601300870	20060130087001	2542.17055252518
62	03	01	2557.6000086	2			2					1		1									2	1	200601300870	20060130087001	2542.17055252518
62	04	01	1345.1025188	2			2					2													200601300871	20060130087101	1347.27764690301
62	01	02	3424.4856449	2			2					1		1									1	1	200601300871	20060130087102	1347.27764690301
62	01	01	3285.7491705	1	98	10	1	10	1	1	1			1									1	1	200601300872	20060130087201	3330.9459265939
62	02	01	3285.7491705	2			2					1									1		1	1	200601300872	20060130087201	3330.9459265939
62	01	01	2557.6000086	2			2					2													200601300873	20060130087301	2542.17055252518
62	02	01	2557.6000086	2			2					1		1									1	1	200601300873	20060130087301	2542.17055252518
62	01	01	1377.8139635	2			2					2													200601300874	20060130087401	1415.6241703088
62	01	01	2360.8301416	2			2					1		1									2	1	200601300875	20060130087501	2369.45257813938
62	01	01	1963.6518271	1	0	16	2					2													200601300876	20060130087601	2595.58528635523
62	02	01	1963.6518271	2			2					1		1									1	1	200601300876	20060130087601	2595.58528635523
62	01	02	2841.5513673	2			2					2													200601300876	20060130087602	2595.58528635523
62	02	02	2841.5513673	2			2					1		1									1	1	200601300876	20060130087602	2595.58528635523
62	01	01	2645.324427	2			2					1		1									2	2	200601300877	20060130087701	2676.19753102154
62	02	01	2645.324427	2			1	20	2	1	1										1		2	1	200601300877	20060130087701	2676.19753102154
62	04	01	2645.324427	2			1	16	1	1	1			1									1	1	200601300877	20060130087701	2676.19753102154
62	01	01	1965.6634844	2			2					2													200601300878	20060130087801	1962.00192323803
62	02	01	1965.6634844	2			1	10	2	2	1			1									2	1	200601300878	20060130087801	1962.00192323803
62	01	01	2723.5035623	2			2					1		1					1				2	1	200601300879	20060130087901	2710.0782593683
62	02	01	2441.9119403	2			2					2													200601300880	20060130088001	2451.55893999946
62	03	01	2441.9119403	2			1	20	2	1	1			1									2	1	200601300880	20060130088001	2451.55893999946
62	04	01	2441.9119403	2			2					1		1									2	1	200601300880	20060130088001	2451.55893999946
62	01	01	3662.2786759	2			1	30	2	1	1			1					1				2	1	200601300881	20060130088101	3700.91197892968
62	01	01	3497.9760439	2			1	24	1	1	1			1									2	1	200601300882	20060130088201	3504.10735944391
62	01	01	2526.2046977	2			1	08	2	1	2														200601300883	20060130088301	2546.6220644537
62	02	01	2526.2046977	2			1	20	2	1	1			1									2	1	200601300883	20060130088301	2546.6220644537
62	01	01	2723.5035623	2			1	20	1	1	2														200601300884	20060130088401	2710.0782593683
62	01	01	2738.1243088	2			1	07	1	2	1			1									1	1	200601300885	20060130088501	2775.78827216158
62	01	01	1628.3939552	2			2					2													200601300886	20060130088601	1633.90950013708
62	01	01	2425.7290106	1	100000	0	1	20	2	2	1			1									2	1	200601300887	20060130088701	2444.32102547003
62	02	01	2425.7290106	2			1	20	2	2	1			1									2	1	200601300887	20060130088701	2444.32102547003
62	01	01	1618.3654513	2			2					1		1					1				2	1	200601300888	20060130088801	1609.22325472006
62	03	01	1618.3654513	2			2					2													200601300888	20060130088801	1609.22325472006
62	05	01	1618.3654513	2			2					1		1									1	1	200601300888	20060130088801	1609.22325472006
62	01	01	2343.3851427	2			2					2													200601300889	20060130088901	2328.12865065056
62	01	01	1899.8248822	1	98	30	2					2													200601300890	20060130089001	1887.25559158387
62	01	01	1417.4140772	2			2					2													200601300891	20060130089101	1404.62117675271
62	03	01	1417.4140772	2			2					1		1									1	1	200601300891	20060130089101	1404.62117675271
62	05	01	1417.4140772	2			2					2													200601300891	20060130089101	1404.62117675271
62	01	01	2131.3333405	2			2					1		1					1	1			2	1	200601300892	20060130089201	2118.47546043765
62	01	01	2131.3333405	2			2					2													200601300893	20060130089301	2118.47546043765
62	02	01	2131.3333405	2			2					2													200601300893	20060130089301	2118.47546043765
62	03	01	2131.3333405	2			1	40	1	1	1										1		1	1	200601300893	20060130089301	2118.47546043765
62	01	01	1899.8248822	1	180000	27	1	15	2	1	2														200601300894	20060130089401	1887.25559158387
62	02	01	1297.2224238	2			2					2													200601300895	20060130089501	1294.68084335633
62	03	01	1297.2224238	2			2					2													200601300895	20060130089501	1294.68084335633
62	01	01	2149.8502636	1	98	10	2					2													200601300896	20060130089601	2140.16425475501
62	03	01	2149.8502636	2			2					2													200601300896	20060130089601	2140.16425475501
62	04	01	2149.8502636	2			2					2													200601300896	20060130089601	2140.16425475501
62	02	01	2492.934837	2			2					2													200601300897	20060130089701	2222.83016056723
62	01	02	2000.3005692	2			2					1		1									1	1	200601300897	20060130089702	2222.83016056723
62	01	01	1628.3939552	2			2					2													200601300898	20060130089801	1633.90950013708
62	01	01	2742.9602185	1	80000	16	1	16	2	2	1			1									1	1	200601300899	20060130089901	2731.64493800918
62	06	01	2742.9602185	2			1	30	2	1	1			1									1	1	200601300899	20060130089901	2731.64493800918
62	01	01	1868.3908328	1	180000	30	2					2													200601300900	20060130090001	1862.1319178912
62	03	01	1868.3908328	2			2					1		1				1					2	1	200601300900	20060130090001	1862.1319178912
62	04	01	1868.3908328	2			2					1		1				1					1	1	200601300900	20060130090001	1862.1319178912
62	06	01	1868.3908328	2			2					2													200601300900	20060130090001	1862.1319178912
62	07	01	1868.3908328	2			2					2													200601300900	20060130090001	1862.1319178912
62	08	01	1868.3908328	2			2					1		1				1					1	1	200601300900	20060130090001	1862.1319178912
62	01	01	2131.3333405	2			2					1		1									2	1	200601300901	20060130090101	2118.47546043765
62	02	01	2131.3333405	2			2					2													200601300901	20060130090101	2118.47546043765
62	03	01	2131.3333405	2			2					1									1		2	1	200601300901	20060130090101	2118.47546043765
62	04	01	2131.3333405	2			2					1									1		2	1	200601300901	20060130090101	2118.47546043765
62	01	01	3292.660314	2			2					2													200601300902	20060130090201	3297.28658275112
62	01	01	2261.4263787	2			1	16	2	1	1			1									2	1	200601300903	20060130090301	2247.51640598425
62	01	01	2657.237469	2			2					1		1									1	1	200601300904	20060130090401	2675.54089432381
62	01	01	1838.3946986	1	120000	15	2					2													200601300905	20060130090501	1808.57489238697
62	02	01	1838.3946986	2			2					2													200601300905	20060130090501	1808.57489238697
62	03	01	1838.3946986	2			2					2													200601300905	20060130090501	1808.57489238697
62	04	01	1838.3946986	2			2					2													200601300905	20060130090501	1808.57489238697
62	05	01	1838.3946986	2			2					2													200601300905	20060130090501	1808.57489238697
62	06	01	1838.3946986	2			2					2													200601300905	20060130090501	1808.57489238697
62	01	01	2150.1095738	2			1	16	2	2	1			1									2	1	200601300906	20060130090601	2126.23687052685
62	01	01	1700.7093193	2			2					2													200601300907	20060130090701	1725.41562953953
62	03	01	1700.7093193	2			2					2													200601300907	20060130090701	1725.41562953953
62	04	01	1700.7093193	2			2					2													200601300907	20060130090701	1725.41562953953
62	07	01	1700.7093193	2			2					2													200601300907	20060130090701	1725.41562953953
62	01	01	2724.4432954	1	80000	18	2					2													200601300908	20060130090801	2709.95614369181
62	01	01	2262.3661118	2			2					2													200601300909	20060130090901	2247.39429030776
62	03	01	2262.3661118	2			2					1									1		1	1	200601300909	20060130090901	2247.39429030776
62	04	01	2262.3661118	2			2					1									1		1	1	200601300909	20060130090901	2247.39429030776
62	01	01	3103.4845003	2			2					2													200601300910	20060130091001	3124.93479483487
62	02	01	3103.4845003	2			2					2													200601300910	20060130091001	3124.93479483487
62	03	01	3103.4845003	2			1	20	1	1	1			1									1	1	200601300910	20060130091001	3124.93479483487
62	01	01	2373.1172279	2			1	20	1	1	1			1									1	1	200601300911	20060130091101	2426.48437191119
62	01	01	2284.7148601	2			2					1		1					1				1	1	200601300912	20060130091201	2268.19622413573
62	03	01	2284.7148601	2			2					1		1					1				1	1	200601300912	20060130091201	2268.19622413573
62	01	01	2318.4605111	2			2					2													200601300913	20060130091301	2328.44787782798
62	04	01	2318.4605111	2			2					1		1									2	1	200601300913	20060130091301	2328.44787782798
62	01	01	2469.5553211	2			2					2													200601300914	20060130091401	2489.60142105723
62	02	01	2469.5553211	2			2					2													200601300914	20060130091401	2489.60142105723
62	03	01	2469.5553211	2			2					1		1				1	1				2	1	200601300914	20060130091401	2489.60142105723
62	01	01	2936.2982726	2			2					2													200601300915	20060130091501	2956.57761403554
62	01	01	2158.1345309	2			1	26	2	1	2														200601300916	20060130091601	2147.56243413888
62	02	01	2158.1345309	2			2					1			1								2	1	200601300916	20060130091601	2147.56243413888
62	03	01	2158.1345309	2			2					1		1				1	1				1	1	200601300916	20060130091601	2147.56243413888
62	01	01	1487.4765552	2			2					2													200601300918	20060130091801	1461.86907953327
62	03	01	1487.4765552	2			2					2													200601300918	20060130091801	1461.86907953327
62	01	01	1190.7298149	2			2					2													200601300919	20060130091901	1192.14990301404
62	01	01	1140.8450927	2			2					1		1					1				1	1	200601300920	20060130092001	1132.45393486163
62	04	01	1140.8450927	2			2					2													200601300920	20060130092001	1132.45393486163
62	01	01	1194.6747976	2			2					1		1									2	9	200601300921	20060130092101	1201.58269920949
62	02	01	1194.6747976	2			1	10	2	1	1			1									2	2	200601300921	20060130092101	1201.58269920949
62	01	01	1115.5943732	2			2					2													200601300922	20060130092201	1123.44210331719
62	01	01	1388.5233609	2			2					2													200601300923	20060130092301	1391.02593015411
62	01	01	1080.1263096	2			2					1		1					1				2	1	200601300925	20060130092501	1084.79873845763
62	02	01	1080.1263096	2			2					1		1					1				2	1	200601300925	20060130092501	1084.79873845763
62	01	01	1394.7410988	2			2					2													200601300926	20060130092601	1417.45160685944
62	03	01	1394.7410988	2			1	30	2	1	2														200601300926	20060130092601	1417.45160685944
62	05	01	1394.7410988	2			2					2													200601300926	20060130092601	1417.45160685944
62	01	01	1149.2781468	2			2					1		1									2	1	200601300927	20060130092701	1142.1726166549
62	01	01	1211.6912731	2			2					1		1					1				2	1	200601300928	20060130092801	1199.28230010394
