Reg	Orden	Hogar	Area	Fex_c	Rama4d	P49	P50	P51	P52	P52na	P53	P54	P55	P56	P57	P57na	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Dsi	Llave_viv	Llave_hog	Fex_c_2011
70	06	02	13	462.2465125		104	48	45	1	01	1						0	0	0	0	0	0	1	200601102884	20060110288402	463.454656058555
70	02	01	13	399.93196057	4521	4	48	95	4	01	2	2	95	45	4	8	0	0	0	0	0	0	1	200601102885	20060110288501	401.299256592114
70	03	02	13	379.20558469	1551	13	48	53	1	01	2	13	45	15	4	6	0	0	0	0	0	0	1	200601102887	20060110288702	379.725849522905
70	03	01	13	286.41731423		4	48	45	1	01	1						0	0	0	0	0	0	1	200601102893	20060110289301	290.254370541188
70	04	01	13	241.48169007	5211	4	48	45	1	01	2	43	45	52	1	7	0	0	0	0	0	0	1	200601102901	20060110290101	243.352817492959
70	03	01	13	235.1850141		17	48	08	1	02	1						0	0	0	0	0	0	1	200601102902	20060110290201	235.642975116895
70	05	01	13	282.89856207		104	48	58	1	01	1						0	0	0	0	0	0	1	200601102909	20060110290901	284.739499597941
70	03	01	13	242.74069676	8511	156	48	59	1	01	2	208	59	85	2	7	0	0	0	0	0	0	1	200601102913	20060110291301	242.002513364686
70	02	01	13	222.64376518	5233	34	48	45	1	01	2	34	45	52	1	0	0	0	0	0	0	0	1	200601102914	20060110291401	221.096481484856
70	03	01	13	222.64376518	1810	34	48	79	4	01	2	34	79	18	4	0	0	0	0	0	0	0	1	200601102914	20060110291401	221.096481484856
70	04	01	13	222.64376518	5020	34	56	93	1	01	2	34	93	50	1	0	0	0	0	0	0	0	1	200601102914	20060110291401	221.096481484856
70	01	01	13	219.63154318	6031	8	48	98	4	01	2	8	98	60	4	7	0	0	0	500000	0	0	1	200601102917	20060110291701	219.698112816931
70	01	01	13	254.25344306	5521	4	48	55	1	01	2	156	53	55	1	7	0	0	0	4800000	0	0	1	200601102919	20060110291901	254.286578144077
70	03	01	13	213.00029477		78	48	45	1	01	1						0	0	0	0	0	0	1	200601102923	20060110292301	212.418181948879
70	04	01	13	213.00029477		52	48	45	1	01	1						0	0	0	0	0	0	1	200601102923	20060110292301	212.418181948879
70	04	01	13	213.00029477	5244	17	48	45	1	01	2	17	45	52	1	8	0	0	0	0	0	0	1	200601102926	20060110292601	212.418181948879
70	03	01	13	215.63387261		26	48	37	1	01	1						0	0	0	0	0	0	1	200601102927	20060110292701	215.439675900931
70	02	01	13	218.12717191	5521	8	50	53	1	02	2	8	53	55	1	6	0	0	0	0	0	0	1	200601102930	20060110293001	221.098798659235
70	04	01	13	218.12717191	9500	4	48	54	3	01	2	4	54	95	3	8	200000	0	0	0	0	0	1	200601102930	20060110293001	221.098798659235
70	01	01	13	245.67174219	4521	52	48	39	1	10	2	52	39	45	1	7	0	0	0	0	0	0	1	200601102931	20060110293101	245.8468167228
70	02	01	13	241.18438637	5231	52	48	32	1	08	2	52	45	52	1	7	0	0	0	0	0	0	1	200601102932	20060110293201	242.011208861583
70	02	01	13	220.96183779	6421	4	48	13	1	01	2	13	39	64	1	7	0	0	0	0	0	0	1	200601102936	20060110293601	221.13741937823
70	03	01	13	220.96183779		8	48	39	1	01	1						0	0	0	0	0	0	1	200601102936	20060110293601	221.13741937823
70	02	01	13	257.88613643	5272	156	48	85	1	01	2	156	85	52	1	8	0	0	0	0	0	0	1	200601102940	20060110294001	259.147548781492
70	04	01	13	217.46038806		104	48	07	1	01	1						0	0	0	0	0	0	1	200601102941	20060110294101	218.797590158952
70	02	01	13	231.58736339	4521	156	40	08	1	01	2	26	95	45	4	8	0	0	0	0	0	0	1	200601102950	20060110295001	232.70552854623
70	01	01	13	213.43148488	1530	27	48	45	1	09	2	27	45	15	1	8	0	80000	0	4800000	0	0	1	200601102956	20060110295601	211.067664020101
70	05	01	13	240.29716568	9500	8	48	54	1	01	2	13	54	95	3	8	0	0	0	0	0	0	1	200601102957	20060110295701	241.295253250192
70	01	01	13	239.37823739	5521	104	48	58	1	01	2	104	53	55	1	4	89000	0	0	0	0	0	1	200601102958	20060110295801	239.45534056704
70	04	01	13	239.45969854	8045	52	48	02	1	01	2	52	13	80	1	6	0	0	0	0	0	0	1	200601102959	20060110295901	241.804295769563
70	02	01	13	236.27333751	5529	52	48	33	1	05	2	52	53	55	1	6	0	0	0	0	0	0	1	200601102963	20060110296301	237.102922008275
70	03	01	13	249.22278157	8512	17	48	21	1	01	2	17	32	85	1	6	0	0	0	0	0	0	1	200601102970	20060110297001	249.930443298155
70	02	01	13	249.28260236	5237	208	48	45	1	08	2	208	45	52	1	8	0	0	0	0	0	0	1	200601102981	20060110298101	249.127961336888
70	01	01	13	225.91294196	5521	26	48	53	1	01	2	17	53	55	1	3	0	0	0	0	0	0	1	200601102997	20060110299701	225.363827698258
70	05	01	13	225.91294196		6	48	55	1	01	1						0	0	0	0	0	0	1	200601102997	20060110299701	225.363827698258
70	02	01	17	136.46782678	4521	52	60	95	1	01	2	17	99	45	1	8	0	0	0	0	0	0	1	200601103000	20060110300001	137.617555519403
70	02	01	17	163.27437943	9500	208	24	54	3	07	2	208	54	95	3	1	0	0	0	0	0	0	1	200601103001	20060110300101	162.106387945361
70	02	01	17	202.42108959	9500	52	48	55	4	05	2	52	54	95	3	7	0	0	0	0	0	0	1	200601103003	20060110300301	199.509404849749
70	03	01	17	202.42108959	4521	208	48	58	1	01	2	8	99	45	1	8	0	0	0	0	0	0	1	200601103003	20060110300301	199.509404849749
70	05	01	17	202.42108959	6041	104	48	98	4	01	2	104	98	60	4	7	0	0	0	0	0	0	1	200601103003	20060110300301	199.509404849749
70	01	01	17	136.46782678	4521	156	60	99	1	01	2	4	99	45	1	8	190000	0	0	0	0	0	1	200601103004	20060110300401	137.617555519403
70	03	01	17	139.75868296	5233	52	48	45	1	07	2	4	45	52	1	8	100000	0	0	0	0	0	1	200601103005	20060110300501	140.021408922919
70	01	01	17	154.37912129	4521	2	60	95	4	06	2	2	95	45	4	8	500000	0	0	0	0	0	1	200601103009	20060110300901	154.741225389221
70	02	01	17	175.60993228	4530	8	65	45	1	01	2	8	95	45	1	8	0	0	0	0	0	0	1	200601103010	20060110301001	174.664748210661
70	03	01	17	142.24184182	8515	104	60	19	1	01	2	104	19	85	4	8	0	0	0	0	0	0	1	200601103015	20060110301501	143.198633590694
70	02	01	17	236.96490825	9500	13	24	54	3	11	2	13	54	95	3	1	0	0	0	0	0	0	1	200601103017	20060110301701	232.395132160521
70	04	01	17	236.96490825	5119	52	48	95	1	02	2	52	99	51	4	6	0	0	0	0	0	0	1	200601103017	20060110301701	232.395132160521
70	01	01	17	180.18259406	5271	21	50	58	1	01	2	26	80	52	4	6	0	0	0	0	0	0	1	200601103019	20060110301901	179.102065970339
70	02	01	17	180.24868972	1810	13	48	79	1	14	2	17	79	18	1	8	0	0	0	0	0	0	1	200601103021	20060110302101	178.038109826841
70	02	01	17	197.92346372	5235	104	60	55	1	10	2	104	45	52	1	8	0	0	0	0	0	0	1	200601103027	20060110302701	195.512526741122
70	01	01	17	163.4500763	4552	4	60	93	4	07	2	4	93	45	1	8	190000	0	0	0	0	0	1	200601103029	20060110302901	162.711414868272
70	02	01	17	156.29932359	9500	998	24	54	3	01	2	998	54	95	3	3	0	0	0	0	0	0	1	200601103032	20060110303201	157.247297265697
70	01	01	17	148.89691743	5113	4	65	99	1	01	2	4	45	51	4	0	150000	0	0	0	0	0	1	200601103034	20060110303401	148.920166940206
70	02	01	17	148.89691743	5233	4	48	45	1	01	2	4	45	52	1	8	590000	0	0	0	0	0	1	200601103034	20060110303401	148.920166940206
70	01	01	17	180.18259406	7493	1	48	55	4	02	2	1	55	74	4	8	30000	0	0	600000	0	0	1	200601103035	20060110303501	179.102065970339
70	01	01	17	153.47024657		60	48	53	1	01	1						0	0	0	2400000	0	0	1	200601103038	20060110303801	152.893478310631
70	02	01	17	166.57169142	7430	104	48	37	1	01	2	130	37	74	1	1	0	0	0	0	0	0	1	200601103039	20060110303901	166.394583854488
70	03	01	17	166.57169142		30	60	84	1	01	1						0	0	0	0	0	0	1	200601103039	20060110303901	166.394583854488
70	03	01	17	143.06751663		52	60	79	1	10	1						0	0	0	0	0	0	1	200601103050	20060110305001	143.492382386658
70	04	01	17	143.06751663	7530	104	60	44	1	10	2	104	44	75	1	8	0	200000	0	0	0	0	1	200601103050	20060110305001	143.492382386658
70	07	01	17	143.06751663		52	60	45	1	10	1						0	0	0	2400000	0	0	1	200601103050	20060110305001	143.492382386658
70	02	02	17	193.67613904	5522	21	48	53	1	01	2	21	53	55	1	3	0	0	0	0	0	0	1	200601103053	20060110305302	190.628693906965
70	02	01	17	148.75578586	5211	156	48	33	1	05	2	156	45	52	1	3	0	0	0	1200000	0	0	1	200601103057	20060110305701	149.543683432653
70	02	01	17	157.22504593	5233	104	48	45	1	01	2	104	45	52	1	3	0	0	0	0	0	0	1	200601103060	20060110306001	157.190773791412
70	03	01	17	144.43200571	5233	13	48	45	1	01	2	13	45	52	1	8	0	0	0	0	0	0	1	200601103062	20060110306201	144.623313954457
70	03	01	17	224.52806115	6421	52	24	45	1	01	2	34	44	64	1	7	0	0	0	0	0	0	1	200601103063	20060110306301	221.580649626901
70	04	01	17	224.52806115	5269	156	48	45	1	01	2	4	45	52	1	8	200000	0	0	0	0	0	1	200601103063	20060110306301	221.580649626901
70	01	01	17	200.45255991	5020	4	60	87	1	01	2	13	87	50	1	4	0	0	0	0	0	0	1	200601103064	20060110306401	197.980564712848
70	08	01	17	200.45255991	5020	3	60	93	1	01	2	3	93	50	1	8	200000	0	0	0	0	0	1	200601103064	20060110306401	197.980564712848
70	01	01	17	148.89691743	4521	52	48	93	1	01	2	52	93	45	1	8	180000	0	0	0	0	0	1	200601103065	20060110306501	148.920166940206
70	01	01	17	181.16598825	1594	4	48	98	1	05	2	4	98	15	1	8	426000	0	0	0	0	0	1	200601103071	20060110307101	178.933721628993
70	02	01	17	181.16598825		4	48	59	1	07	1						0	0	0	0	0	0	1	200601103071	20060110307101	178.933721628993
70	01	01	17	139.61755139	1411	2	48	99	1	01	2	2	99	14	1	8	300000	0	0	0	0	0	1	200601103074	20060110307401	140.644925415366
70	03	01	17	206.54303137		4	48	45	1	14	1						0	0	0	0	0	0	1	200601103075	20060110307501	201.644068713237
70	02	01	17	149.14646642	9112	4	48	97	1	07	2	4	39	91	1	8	570000	0	0	0	0	0	1	200601103076	20060110307601	147.973108832435
70	04	01	17	260.07503126	1411	8	60	99	1	01	2	8	71	14	1	8	0	0	0	0	0	0	1	200601103088	20060110308801	256.790336546447
70	01	01	17	207.4984802	4552	8	65	95	1	04	2	8	95	45	1	8	0	0	0	0	0	0	1	200601103090	20060110309001	204.970375551185
70	01	02	17	207.4984802	4521	2	55	99	1	01	2	2	99	45	1	8	200000	0	0	100000	0	0	1	200601103090	20060110309002	204.970375551185
70	02	02	17	207.4984802	5234	8	48	97	1	01	2	104	45	52	1	8	0	0	0	0	0	0	1	200601103090	20060110309002	204.970375551185
70	01	01	17	216.67203143	1810	52	50	79	1	01	2	52	79	18	1	1	0	0	0	1000000	0	0	1	200601103091	20060110309101	215.116358036127
70	01	02	17	216.67203143	4521	4	50	95	1	01	2	4	95	45	1	8	400000	0	0	0	0	0	1	200601103091	20060110309102	215.116358036127
70	04	01	17	149.40653246		21	60	45	1	01	1						0	0	0	0	0	0	1	200601103092	20060110309201	149.93874481153
70	03	01	17	106.77575832	4521	4	60	95	1	05	2	4	99	45	1	8	180000	0	0	0	0	0	1	200601103093	20060110309301	110.583805973358
70	02	01	17	175.80256284	8041	104	48	13	1	09	2	30	13	80	2	1	0	0	0	0	0	0	1	200601103094	20060110309401	176.733715954378
70	02	01	17	153.23372605	4521	26	40	93	1	14	2	8	93	45	1	8	0	0	0	0	0	0	1	200601103107	20060110310701	153.244225355093
70	01	01	17	173.76941512	8060	104	54	81	4	08	2	52	13	80	1	7	0	0	381500	0	0	0	1	200601103112	20060110311201	175.876583943459
70	02	01	17	173.76941512	8011	998	60	13	1	05	2	998	13	80	1	8	0	0	0	0	0	0	1	200601103112	20060110311201	175.876583943459
70	02	01	17	222.16054141	8030	52	48	13	4	01	2	52	13	80	4	8	0	0	0	1200000	0	0	1	200601103113	20060110311301	221.752393079407
70	02	01	17	223.28705664	5225	21	48	33	1	01	2	21	40	52	1	8	0	0	0	0	0	0	1	200601103119	20060110311901	223.56458057442
70	02	01	17	205.68128637	5231	156	60	59	1	09	2	156	59	52	5	7	0	0	0	4800000	0	0	1	200601103124	20060110312401	205.953722703124
70	02	01	17	226.40600332	6421	3	48	32	1	02	2	3	38	64	1	6	426000	0	0	0	0	0	1	200601103126	20060110312601	225.593425140045
70	01	01	17	130.47931692	4521	4	60	95	1	01	2	4	95	45	1	8	450000	0	0	0	0	0	1	200601103131	20060110313101	131.746167398079
70	02	01	17	130.47931692	9500	34	60	54	3	09	2	34	54	95	3	4	0	0	0	1200000	0	0	1	200601103131	20060110313101	131.746167398079
70	02	01	17	136.46782678	7020	104	60	37	1	01	2	2	44	70	4	8	150000	0	0	0	0	0	1	200601103132	20060110313201	137.617555519403
70	01	01	17	158.88517097	5233	4	60	45	1	01	2	4	45	52	1	8	381500	0	0	1920000	0	0	1	200601103133	20060110313301	157.78596822141
70	01	01	17	149.038049	6031	156	48	98	4	04	2	998	98	60	4	6	0	200000	0	0	0	0	1	200601103137	20060110313701	148.296650447759
70	01	01	17	135.15263967	5234	4	48	45	1	07	2	4	45	52	1	8	386000	0	0	0	0	0	1	200601103141	20060110314101	136.348072429617
70	03	01	17	136.35940936	0111	4	60	95	4	01	2	4	60	01	1	7	381500	0	0	0	0	0	1	200601103142	20060110314201	137.941097134727
70	02	01	17	135.15263967	5211	4	48	45	1	02	2	4	45	52	1	8	381500	0	0	0	0	0	1	200601103143	20060110314301	136.348072429617
70	03	01	17	124.22212989	5530	52	48	45	1	07	2	52	53	55	1	8	0	0	0	0	0	0	1	200601103145	20060110314501	126.3985053362
70	04	01	17	124.22212989	9500	8	48	54	3	07	2	8	54	95	3	6	0	0	0	0	0	0	1	200601103145	20060110314501	126.3985053362
70	05	01	17	124.22212989	5530	17	48	58	1	01	2	17	50	55	1	1	30000	0	0	0	0	0	1	200601103145	20060110314501	126.3985053362
70	02	01	17	139.82596242	4552	104	48	54	3	01	2	4	93	45	1	8	300000	0	0	0	0	0	1	200601103146	20060110314601	140.949977461155
70	03	01	17	188.78044848		8	48	45	1	01	1						0	0	0	0	0	0	1	200601103147	20060110314701	187.740412740189
70	06	01	17	188.78044848	5125	104	48	32	1	09	2	104	32	51	1	7	0	0	0	0	0	0	1	200601103147	20060110314701	187.740412740189
70	09	01	17	188.78044848	5239	4	60	45	1	01	2	4	45	52	1	8	381500	0	0	0	0	0	1	200601103147	20060110314701	187.740412740189
70	02	01	17	187.43943306	5233	21	48	45	1	01	2	4	45	52	1	8	240000	0	0	1460000	0	0	1	200601103149	20060110314901	185.785282913543
70	02	01	17	135.15263967	1522	52	48	45	1	01	2	104	45	15	1	3	0	0	381500	0	0	0	1	200601103158	20060110315801	136.348072429617
70	04	01	17	107.25309162	7530	52	48	12	1	01	2	52	39	75	1	1	0	0	0	0	0	0	1	200601103162	20060110316201	110.358601278595
70	04	01	17	175.92190521	5521	13	48	13	2	01	2	2	45	55	1	8	100000	0	0	0	0	0	1	200601103170	20060110317001	176.876696843432
70	03	01	17	203.85918529	8511	4	48	84	1	01	2	4	84	85	2	8	470000	0	0	0	0	0	1	200601103180	20060110318001	201.673042075485
70	03	01	17	134.21038344	4521	104	60	93	1	09	2	104	93	45	1	8	0	0	0	0	0	0	1	200601103189	20060110318901	135.264306617403
70	02	01	17	144.29087414	5233	4	48	45	1	01	2	4	45	52	1	8	200000	0	0	0	0	0	1	200601103194	20060110319401	145.246830446904
70	01	01	17	144.47314367		998	48	79	1	01	1						0	0	381500	0	0	0	1	200601103196	20060110319601	143.371203800897
70	03	01	17	144.43200571	6421	2	48	54	3	01	2	4	59	64	1	8	35000	0	0	0	0	0	1	200601103198	20060110319801	144.623313954457
70	03	01	17	125.20552409		34	48	13	1	01	1						0	0	0	0	0	0	1	200601103201	20060110320101	126.230160994854
70	01	01	17	194.76913444	5234	52	48	45	1	01	2	104	45	52	1	8	0	0	0	250000	0	0	1	200601103202	20060110320201	192.129332632029
70	03	01	17	171.0693173	6021	52	48	98	1	01	2	52	98	60	1	8	0	0	0	3600000	0	0	1	200601103204	20060110320401	170.391461963114
70	04	01	17	170.96932369	5233	156	48	45	1	07	2	4	45	52	1	8	361000	0	0	0	0	0	1	200601103205	20060110320501	169.762868302001
70	02	01	17	156.72772123	4521	26	60	95	4	01	2	26	95	45	4	8	0	0	0	0	0	0	1	200601103206	20060110320601	156.061312980524
70	03	01	17	156.72772123	5530	26	48	59	1	01	2	34	53	55	1	8	0	0	0	0	0	0	1	200601103206	20060110320601	156.061312980524
70	02	01	17	130.47931692	1564	4	48	45	1	01	2	17	45	15	1	6	0	0	0	0	0	0	1	200601103213	20060110321301	131.746167398079
70	03	01	17	172.41058914		2	54	45	1	07	1						0	0	0	0	0	0	1	200601103214	20060110321401	171.633738741061
70	03	01	17	149.83832585	8060	104	48	54	3	01	2	208	55	80	1	3	0	0	0	0	0	0	1	200601103215	20060110321501	151.902466719616
70	02	02	17	149.83832585	9500	104	48	54	3	01	2	104	54	95	3	8	0	0	0	0	0	0	1	200601103215	20060110321502	151.902466719616
70	01	01	17	181.83299753	6421	156	48	03	1	01	2	26	44	64	1	8	0	0	0	0	0	0	1	200601103218	20060110321801	181.168560689125
70	01	01	17	151.50962391	4521	26	54	95	1	01	2	26	95	45	1	8	0	180000	0	0	0	0	1	200601103219	20060110321901	152.581448949946
70	02	01	17	148.87411691	8060	52	48	13	2	02	2	52	13	80	4	8	0	0	0	0	1000000	0	1	200601103221	20060110322101	150.128367491671
70	02	01	17	150.07487314	5242	998	48	55	1	01	2	998	32	52	1	8	0	0	0	0	0	0	1	200601103222	20060110322201	151.196557152469
70	01	01	17	153.80855866	5169	30	60	37	1	14	2	30	84	51	1	1	0	0	0	0	0	0	1	200601103225	20060110322501	155.044975207271
70	01	01	17	172.23598244	4521	8	60	99	1	01	2	8	99	45	1	8	0	0	0	2400000	0	0	1	200601103227	20060110322701	173.40066122435
70	03	01	17	172.23598244	4521	8	60	99	1	01	2	8	99	45	1	8	0	0	0	0	0	0	1	200601103227	20060110322701	173.40066122435
70	04	01	17	172.23598244	4521	8	60	99	1	01	2	8	99	45	1	8	0	0	0	0	0	0	1	200601103227	20060110322701	173.40066122435
70	01	01	17	169.81703342	4521	8	60	99	1	01	2	8	99	45	1	8	0	0	0	0	0	0	1	200601103230	20060110323001	170.215347928143
70	02	01	17	130.47931692	5211	104	24	45	1	01	2	104	45	52	1	8	0	0	0	0	0	0	1	200601103241	20060110324101	131.746167398079
70	02	01	17	139.61755139	5211	13	48	33	1	01	2	156	33	52	1	3	0	0	0	0	0	0	1	200601103243	20060110324301	140.644925415366
70	01	01	17	161.89836867		4	60	06	4	01	1						0	0	0	0	0	0	1	200601103246	20060110324601	161.79267882295
70	03	01	17	134.23534114	7530	52	48	34	1	01	2	52	59	75	2	0	0	0	0	0	0	0	1	200601103250	20060110325001	135.452460627465
70	01	01	17	148.75578586	8511	30	48	34	1	10	2	30	55	85	1	8	0	0	0	0	0	0	1	200601103252	20060110325201	149.543683432653
70	01	01	17	188.64409768	5269	52	48	45	4	08	2	4	45	52	4	8	200000	0	0	0	0	0	1	200601103254	20060110325401	187.237285216282
70	02	01	17	188.64409768	5269	104	48	55	1	01	2	4	45	52	6	8	0	0	0	0	0	0	1	200601103254	20060110325401	187.237285216282
70	03	01	17	188.64409768		104	48	87	1	01	1						0	0	0	0	0	0	1	200601103254	20060110325401	187.237285216282
70	02	01	17	152.01853255	4521	13	48	95	1	01	2	13	95	45	1	8	0	0	0	0	0	0	1	200601103274	20060110327401	152.603335926422
70	02	01	17	181.16598825	6421	26	48	32	1	01	2	104	44	64	1	6	0	0	0	0	0	0	1	200601103276	20060110327601	178.933721628993
70	07	01	17	196.87279006	4522	34	48	95	1	07	2	34	95	45	1	6	0	0	0	0	0	0	1	200601103282	20060110328201	194.752302544232
70	01	01	17	139.75868296	6031	13	60	98	4	01	2	13	98	60	4	4	0	0	0	0	0	0	1	200601103287	20060110328701	140.021408922919
70	01	01	17	166.68010884	5529	39	48	55	4	01	2	39	53	55	4	3	0	0	0	0	0	0	1	200601103288	20060110328801	166.071042239163
70	02	01	17	147.33993778	3190	65	48	55	1	14	2	65	94	31	1	8	0	0	0	0	0	0	1	200601103292	20060110329201	148.109613071008
70	02	01	17	163.3219732	3430	13	48	97	1	01	2	13	55	34	1	8	0	0	0	0	0	0	1	200601103293	20060110329301	162.73862029741
70	02	01	17	139.75868296	8532	8	48	53	1	09	2	8	53	85	1	8	0	0	0	0	0	0	1	200601103294	20060110329401	140.021408922919
70	04	01	17	183.53482469	5234	104	48	45	1	01	2	104	45	52	1	8	0	0	0	0	0	0	1	200601103297	20060110329701	181.601944044838
70	05	01	17	183.53482469	5235	8	48	45	1	01	2	104	45	52	1	8	0	0	0	0	0	0	1	200601103297	20060110329701	181.601944044838
70	02	01	17	136.35940936	1600	4	48	37	1	01	2	4	45	16	1	8	450000	0	0	0	0	0	1	200601103300	20060110330001	137.941097134727
70	01	01	17	166.57169142	5522	4	48	58	1	01	2	4	53	55	1	8	0	0	0	0	0	0	1	200601103301	20060110330101	166.394583854488
70	03	01	17	153.3695856	8043	52	48	33	1	07	2	52	32	80	1	8	0	0	0	0	0	0	1	200601103302	20060110330201	152.728891038771
70	01	01	17	163.34165888	6031	4	72	98	4	09	2	4	98	60	4	8	98	0	0	0	0	0	1	200601103305	20060110330501	163.034956483597
70	03	01	17	163.34165888	5261	104	48	45	1	01	2	104	45	52	4	7	0	0	0	0	0	0	1	200601103305	20060110330501	163.034956483597
70	01	01	17	174.8284933	4521	8	60	95	1	01	2	4	95	45	1	8	350000	0	0	0	0	0	1	200601103306	20060110330601	173.253802092186
70	02	01	17	126.48799705	5529	156	48	45	1	01	2	156	53	55	1	7	0	0	0	100000	0	0	1	200601103307	20060110330701	127.799618961761
70	03	01	17	156.62457584	8060	998	48	32	1	01	2	13	13	80	4	8	0	0	0	0	0	0	1	200601103311	20060110331101	156.276672419724
70	02	01	17	187.51512244	4521	17	60	99	1	01	2	17	99	45	1	8	0	0	0	0	0	0	1	200601103312	20060110331201	186.829922519058
70	05	01	17	197.33189166	4521	4	65	99	1	01	2	4	99	45	1	8	381500	0	0	0	0	0	1	200601103318	20060110331801	196.554960425251
70	01	01	17	173.58707931	6031	13	48	45	1	01	2	13	98	60	4	7	0	0	0	0	0	0	1	200601103320	20060110332001	174.118157460481
70	02	01	17	199.83441511	5051	4	48	33	1	01	2	4	32	50	1	6	426000	0	0	0	0	0	1	200601103323	20060110332301	198.035674335805
70	02	01	17	197.63578825	5211	52	48	32	1	01	2	52	32	52	1	8	0	0	0	0	0	0	1	200601103327	20060110332701	195.200586262285
70	04	01	17	226.53154637	4521	104	48	02	1	01	2	26	02	45	1	8	0	0	0	0	0	0	1	200601103331	20060110333101	225.030210877603
70	05	01	17	226.53154637		104	54	45	1	01	1						0	0	0	0	0	0	1	200601103331	20060110333101	225.030210877603
70	04	01	17	155.05477402	7524	4	54	32	1	01	2	4	33	75	4	8	381500	0	0	0	0	0	1	200601103332	20060110333201	156.569776153998
70	01	01	17	142.34119162	9213	156	48	21	1	09	2	156	21	92	1	8	0	0	0	0	0	0	1	200601103334	20060110333401	143.723211476239
70	01	01	17	186.73950258	1810	52	60	80	1	01	2	52	84	18	1	8	0	100000	0	0	0	0	1	200601103335	20060110333501	185.528794986607
70	04	01	17	164.15297625		208	48	45	1	05	1						0	0	0	0	0	0	1	200601103349	20060110334901	164.98148430573
70	07	01	17	164.15297625	2529	4	48	90	1	02	2	4	90	25	1	8	200000	0	0	0	0	0	1	200601103349	20060110334901	164.98148430573
70	01	01	17	150.16944946	5030	13	48	98	4	08	2	13	40	50	5	0	0	0	0	0	0	0	1	200601103351	20060110335101	151.497706757272
70	01	01	17	139.717545	1521	104	48	79	1	01	2	104	77	15	1	8	0	0	0	0	0	0	1	200601103358	20060110335801	141.27351907648
70	05	01	17	134.20262699	7493	4	60	55	4	02	2	2	55	74	4	8	150000	0	0	0	0	0	1	200601103360	20060110336001	135.752435504587
70	02	01	17	166.68010884	2893	4	48	13	1	01	2	4	83	28	1	1	0	0	0	500000	0	0	1	200601103361	20060110336101	166.071042239163
70	03	01	17	152.01853255		52	48	34	1	01	1						0	0	0	0	0	0	1	200601103362	20060110336201	152.603335926422
70	01	01	17	125.27280355	5211	13	60	41	4	06	2	17	41	52	4	7	0	0	0	0	0	0	1	200601103363	20060110336301	127.158729533089
70	02	01	17	125.27280355	5211	13	60	41	4	06	2	17	41	52	4	7	0	0	0	0	0	0	1	200601103363	20060110336301	127.158729533089
70	03	01	17	144.43200571	5233	4	48	45	1	01	2	4	45	52	1	8	381500	0	0	0	0	0	1	200601103371	20060110337101	144.623313954457
