Reg	Orden	Hogar	Area	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	03	01	50	124.45460263	2	4	2	2	2	2	1	10	2		2			200601104185	20060110418501	124.159465199478
50	01	02	50	124.45460263	2	1												200601104185	20060110418502	124.159465199478
50	02	02	50	124.45460263	2	1												200601104185	20060110418502	124.159465199478
50	01	03	50	124.45460263	1	4	2	2	2	2	2							200601104185	20060110418503	124.159465199478
50	01	01	50	207.81138192	2	1												200601104186	20060110418601	208.002960177814
50	02	01	50	207.81138192	2	1												200601104186	20060110418601	208.002960177814
50	05	01	50	207.81138192	2	4	2	2	2	2	2							200601104186	20060110418601	208.002960177814
50	01	01	50	210.61650667	1	1												200601104187	20060110418701	209.627427625562
50	02	01	50	210.61650667	1	1												200601104187	20060110418701	209.627427625562
50	04	01	50	210.61650667	1	1												200601104187	20060110418701	209.627427625562
50	01	01	50	228.69381339	1	4	2	2	2	1							1	200601104188	20060110418801	228.692759311052
50	01	01	50	158.30265758	2	1												200601104189	20060110418901	158.088372536612
50	02	01	50	158.30265758	2	4	2	2	2	2	2							200601104189	20060110418901	158.088372536612
50	03	01	50	158.30265758	2	1												200601104189	20060110418901	158.088372536612
50	04	01	50	158.30265758	2	5	2	2	2	2	2							200601104189	20060110418901	158.088372536612
50	01	01	50	181.15788462	2	5	1											200601104190	20060110419001	181.13680949311
50	02	01	50	181.15788462	2	4	2	2	2	2	1	12						200601104190	20060110419001	181.13680949311
50	03	01	50	181.15788462	2	1												200601104190	20060110419001	181.13680949311
50	01	01	50	197.14488491	2	1												200601104191	20060110419101	196.27511688218
50	02	01	50	197.14488491	2	5	2	2	2	2	2							200601104191	20060110419101	196.27511688218
50	03	01	50	197.14488491	2	1												200601104191	20060110419101	196.27511688218
50	01	01	50	159.49222147	1	1												200601104192	20060110419201	160.163288101895
50	01	01	50	176.15473438	1	1												200601104193	20060110419301	176.410344771445
50	02	01	50	176.15473438	1	4	1											200601104193	20060110419301	176.410344771445
50	03	01	50	176.15473438	1	3	2	2	2	2	2							200601104193	20060110419301	176.410344771445
50	01	01	50	185.88876964	2	4	2	2	2	2	2							200601104194	20060110419401	186.868886890292
50	02	01	50	185.88876964	2	5	2	2	2	2	1	10	1	2				200601104194	20060110419401	186.868886890292
50	03	01	50	185.88876964	2	1												200601104194	20060110419401	186.868886890292
50	04	01	50	185.88876964	2	5	2	2	2	2	2							200601104194	20060110419401	186.868886890292
50	01	01	50	146.32736551	1	1												200601104195	20060110419501	146.701904213918
50	02	01	50	146.32736551	1	4	2	2	2	2	1	12						200601104195	20060110419501	146.701904213918
50	01	01	50	127.54047394	1	2	2	2	2	1							1	200601104196	20060110419601	126.332916149784
50	02	01	50	127.54047394	1	3	2	2	2	2	2							200601104196	20060110419601	126.332916149784
50	03	01	50	127.54047394	1	4	2	2	2	2	2							200601104196	20060110419601	126.332916149784
50	01	01	50	170.778384	2	1												200601104197	20060110419701	170.031701411914
50	02	01	50	170.778384	2	4	2	2	2	1							1	200601104197	20060110419701	170.031701411914
50	03	01	50	170.778384	2	5	2	2	2	2	2							200601104197	20060110419701	170.031701411914
50	04	01	50	170.778384	2	5	2	2	2	2	2							200601104197	20060110419701	170.031701411914
50	05	01	50	170.778384	2	5	2	2	2	2	2							200601104197	20060110419701	170.031701411914
50	06	01	50	170.778384	2	5	2	2	2	2	2							200601104197	20060110419701	170.031701411914
50	01	01	50	173.63667866	2	1												200601104198	20060110419801	174.426660521579
50	02	01	50	173.63667866	2	4	2	2	2	2	2							200601104198	20060110419801	174.426660521579
50	01	01	50	178.6215467	2	1												200601104199	20060110419901	179.2684319052
50	02	01	50	178.6215467	2	1												200601104199	20060110419901	179.2684319052
50	01	01	50	131.51273982	2	5	2	2	2	2	2							200601104200	20060110420001	131.460196524402
50	02	01	50	131.51273982	2	5	2	2	2	2	2							200601104200	20060110420001	131.460196524402
50	01	02	50	131.51273982	1	1												200601104200	20060110420002	131.460196524402
50	02	02	50	131.51273982	2	4	2	2	2	2	1	12						200601104200	20060110420002	131.460196524402
50	03	02	50	131.51273982	2	5	2	2	2	2	1	14						200601104200	20060110420002	131.460196524402
50	01	03	50	131.51273982	1	1												200601104200	20060110420003	131.460196524402
50	02	03	50	131.51273982	1	5	2	2	2	2	2							200601104200	20060110420003	131.460196524402
50	01	01	50	152.10110015	2	1												200601104201	20060110420101	151.930100290309
50	02	01	50	152.10110015	2	4	2	2	2	2	2							200601104201	20060110420101	151.930100290309
50	03	01	50	152.10110015	2	1												200601104201	20060110420101	151.930100290309
50	01	01	50	143.17214222	1	1												200601104202	20060110420201	142.652387171515
50	01	01	50	190.84705594	1	4	2	2	2	1							1	200601104203	20060110420301	190.933330504197
50	02	01	50	190.84705594	1	4	1											200601104203	20060110420301	190.933330504197
50	03	01	50	190.84705594	1	3	2	2	2	1							1	200601104203	20060110420301	190.933330504197
50	04	01	50	190.84705594	1	3	2	2	2	2	2							200601104203	20060110420301	190.933330504197
50	01	01	50	146.32736551	2	1												200601104204	20060110420401	146.701904213918
50	02	01	50	146.32736551	2	4	2	2	2	2	2							200601104204	20060110420401	146.701904213918
50	01	01	50	138.87568517	1	1												200601104205	20060110420501	139.002045696543
50	02	01	50	138.87568517	1	4	2	2	2	2	1	12						200601104205	20060110420501	139.002045696543
50	03	01	50	138.87568517	1	3	2	2	2	2	2							200601104205	20060110420501	139.002045696543
50	01	01	50	141.86378011	1	1												200601104206	20060110420601	141.342418373651
50	03	01	50	141.86378011	1	4	2	2	2	2	2							200601104206	20060110420601	141.342418373651
50	01	01	50	270.83453396	2	5	2	2	2	2	2							200601104207	20060110420701	272.136230070491
50	02	01	50	270.83453396	2	4	2	2	2	2	2							200601104207	20060110420701	272.136230070491
50	03	01	50	270.83453396	2	1												200601104207	20060110420701	272.136230070491
50	01	01	50	448.69915779	2	1												200601104208	20060110420801	448.978972507098
50	02	01	50	448.69915779	2	1												200601104208	20060110420801	448.978972507098
50	03	01	50	448.69915779	2	3	2	2	2	2	2							200601104208	20060110420801	448.978972507098
50	04	01	50	448.69915779	2	3	2	2	2	2	2							200601104208	20060110420801	448.978972507098
50	05	01	50	448.69915779	2	3	2	2	2	2	2							200601104208	20060110420801	448.978972507098
50	01	01	50	324.42694623	1	4	1											200601104209	20060110420901	324.840394702432
50	02	01	50	324.42694623	1	3	1											200601104209	20060110420901	324.840394702432
50	03	01	50	324.42694623	1	1												200601104209	20060110420901	324.840394702432
50	01	01	50	454.56137606	1	1												200601104210	20060110421001	456.07228715803
50	02	01	50	454.56137606	1	2	2	2	2	1							1	200601104210	20060110421001	456.07228715803
50	03	01	50	454.56137606	1	2	2	2	2	1							1	200601104210	20060110421001	456.07228715803
50	01	01	50	313.43624729	2	1												200601104211	20060110421101	314.366393216906
50	02	01	50	313.43624729	2	4	2	2	2	2	2							200601104211	20060110421101	314.366393216906
50	03	01	50	313.43624729	2	5	2	1										200601104211	20060110421101	314.366393216906
50	04	01	50	313.43624729	2	4	2	2	2	1							1	200601104211	20060110421101	314.366393216906
50	05	01	50	313.43624729	2	5	2	2	2	2	2							200601104211	20060110421101	314.366393216906
50	01	01	50	424.95887774	1	1												200601104212	20060110421201	426.810971369597
50	02	01	50	424.95887774	1	4	2	2	2	2	2							200601104212	20060110421201	426.810971369597
50	01	01	50	349.848012	2	1												200601104213	20060110421301	351.43968942512
50	02	01	50	349.848012	2	2	2	2	2	1							1	200601104213	20060110421301	351.43968942512
50	01	01	50	244.72673546	1	1												200601104214	20060110421401	247.910110641271
50	02	01	50	244.72673546	1	4	2	2	1									200601104214	20060110421401	247.910110641271
50	03	01	50	244.72673546	1	1												200601104214	20060110421401	247.910110641271
50	04	01	50	244.72673546	1	1												200601104214	20060110421401	247.910110641271
50	01	01	50	414.12645738	2	1												200601104215	20060110421501	413.959103229003
50	02	01	50	414.12645738	2	4	1											200601104215	20060110421501	413.959103229003
50	03	01	50	414.12645738	2	5	2	2	2	2	1	14						200601104215	20060110421501	413.959103229003
50	04	01	50	414.12645738	2	5	2	2	2	2	2							200601104215	20060110421501	413.959103229003
50	05	01	50	414.12645738	2	3	2	2	2	2	2							200601104215	20060110421501	413.959103229003
50	01	01	50	285.83109184	1	1												200601104216	20060110421601	284.780637703523
50	02	01	50	285.83109184	1	4	2	2	2	1							1	200601104216	20060110421601	284.780637703523
50	01	01	50	258.35912559	3	1												200601104217	20060110421701	256.939601084506
50	02	01	50	258.35912559	3	1												200601104217	20060110421701	256.939601084506
50	03	01	50	258.35912559	3	2	2	2	2	1							1	200601104217	20060110421701	256.939601084506
50	04	01	50	258.35912559	3	3	2	2	2	2	2							200601104217	20060110421701	256.939601084506
50	05	01	50	258.35912559	3	3	2	2	2	2	2							200601104217	20060110421701	256.939601084506
50	01	01	50	296.29186231	2	1												200601104218	20060110421801	297.432224841151
50	02	01	50	296.29186231	2	2	2	2	2	1							1	200601104218	20060110421801	297.432224841151
50	01	01	50	314.3832954	2	1												200601104219	20060110421901	315.085058985754
50	02	01	50	314.3832954	2	4	2	2	2	2	2							200601104219	20060110421901	315.085058985754
50	03	01	50	314.3832954	2	3	2	2	2	2	2							200601104219	20060110421901	315.085058985754
50	01	01	50	384.52395905	3	1												200601104220	20060110422001	384.69778744057
50	02	01	50	384.52395905	3	4	2	2	1									200601104220	20060110422001	384.69778744057
50	03	01	50	384.52395905	3	4	2	2	2	1							1	200601104220	20060110422001	384.69778744057
50	04	01	50	384.52395905	3	5	2	2	1									200601104220	20060110422001	384.69778744057
50	01	01	50	339.80436117	1	5	1											200601104221	20060110422101	341.684353708441
50	02	01	50	339.80436117	1	4	2	2	2	2	2							200601104221	20060110422101	341.684353708441
50	01	01	50	145.03693425	2	5	2	1										200601104222	20060110422201	144.996346337711
50	02	01	50	145.03693425	2	4	2	2	2	2	1	09	2		2			200601104222	20060110422201	144.996346337711
50	03	01	50	145.03693425	2	5	2	2	2	2	2							200601104222	20060110422201	144.996346337711
50	04	01	50	145.03693425	2	5	2	2	2	2	2							200601104222	20060110422201	144.996346337711
50	01	01	50	150.63204461	1	1												200601104223	20060110422301	151.26583187123
50	01	01	50	128.78263486	1	2	2	2	2	1							1	200601104224	20060110422401	129.406661610734
50	02	01	50	128.78263486	1	4	2	2	2	2	2							200601104224	20060110422401	129.406661610734
50	01	01	50	109.21005655	1	1												200601104225	20060110422501	108.3260174688
50	02	01	50	109.21005655	1	4	2	2	2	2	2							200601104225	20060110422501	108.3260174688
50	01	02	50	109.21005655	1	1												200601104225	20060110422502	108.3260174688
50	02	02	50	109.21005655	1	5	2	2	2	2	2							200601104225	20060110422502	108.3260174688
50	01	01	50	133.49058147	1	1												200601104226	20060110422601	133.979460937929
50	02	01	50	133.49058147	1	4	2	2	2	2	2							200601104226	20060110422601	133.979460937929
50	01	01	50	136.31268055	1	5	2	1										200601104227	20060110422701	136.189820278617
50	01	01	50	163.99074315	1	1												200601104228	20060110422801	164.736839615401
50	02	01	50	163.99074315	1	1												200601104228	20060110422801	164.736839615401
50	01	01	50	135.21858505	1	5	2	2	2	2	2							200601104229	20060110422901	134.727703643221
50	01	01	50	112.0210861	2	5	1											200601104230	20060110423001	111.445893593372
50	02	01	50	112.0210861	2	4	2	2	1									200601104230	20060110423001	111.445893593372
50	03	01	50	112.0210861	2	4	2	2	2	1							1	200601104230	20060110423001	111.445893593372
50	04	01	50	112.0210861	2	5	2	2	2	1							1	200601104230	20060110423001	111.445893593372
50	05	01	50	112.0210861	2	5	2	2	2	2	2							200601104230	20060110423001	111.445893593372
50	01	02	50	112.0210861	1	4	1											200601104230	20060110423002	111.445893593372
50	02	02	50	112.0210861	1	5	2	2	2	2	2							200601104230	20060110423002	111.445893593372
50	01	01	50	163.99074315	2	5	1											200601104231	20060110423101	164.736839615401
50	02	01	50	163.99074315	2	4	2	1										200601104231	20060110423101	164.736839615401
50	01	01	50	138.19852809	2	1												200601104232	20060110423201	138.552260265124
50	02	01	50	138.19852809	2	4	2	2	2	1							1	200601104232	20060110423201	138.552260265124
50	01	01	50	122.94291248	1	1												200601104233	20060110423301	123.628329318329
50	02	01	50	122.94291248	1	1												200601104233	20060110423301	123.628329318329
50	03	01	50	122.94291248	1	1												200601104233	20060110423301	123.628329318329
50	04	01	50	122.94291248	1	1												200601104233	20060110423301	123.628329318329
50	01	01	50	133.98290561	1	1												200601104234	20060110423401	133.490506765693
50	02	01	50	133.98290561	1	3	2	2	2	2	2							200601104234	20060110423401	133.490506765693
50	01	01	50	164.50817234	1	1												200601104235	20060110423501	164.982030783936
50	02	01	50	164.50817234	1	1												200601104235	20060110423501	164.982030783936
50	01	01	50	150.63204461	1	1												200601104236	20060110423601	151.26583187123
50	01	01	50	149.71977581	1	1												200601104237	20060110423701	148.835000324135
50	02	01	50	149.71977581	1	2	2	2	2	1							1	200601104237	20060110423701	148.835000324135
50	03	01	50	149.71977581	1	1												200601104237	20060110423701	148.835000324135
50	05	01	50	149.71977581	1	1												200601104237	20060110423701	148.835000324135
50	01	01	50	159.28279654	1	1												200601104238	20060110423801	160.164040288206
50	02	01	50	159.28279654	1	1												200601104238	20060110423801	160.164040288206
50	01	01	50	133.04665406	1	2	2	2	2	1							1	200601104239	20060110423901	133.642587411511
50	02	01	50	133.04665406	1	4	2	2	2	2	2							200601104239	20060110423901	133.642587411511
50	03	01	50	133.04665406	1	6												200601104239	20060110423901	133.642587411511
50	04	01	50	133.04665406	1	1												200601104239	20060110423901	133.642587411511
50	01	01	50	166.44310767	1	1												200601104240	20060110424001	165.495703918301
50	02	01	50	166.44310767	1	1												200601104240	20060110424001	165.495703918301
50	03	01	50	166.44310767	1	1												200601104240	20060110424001	165.495703918301
50	04	01	50	166.44310767	1	3	2	2	2	2	2							200601104240	20060110424001	165.495703918301
50	01	01	50	187.7748619	1	1												200601104241	20060110424101	186.805661375736
50	02	01	50	187.7748619	1	5	2	2	1									200601104241	20060110424101	186.805661375736
50	03	01	50	187.7748619	1	5	2	2	1									200601104241	20060110424101	186.805661375736
50	01	01	50	164.29620296	2	1												200601104242	20060110424201	164.897901138574
