Reg	Orden	Hogar	Area	Fex_c	P24	P26	P27	P27na	P27nba	P27nbb	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Rama4d	Oci	Llave_viv	Llave_hog	Fex_c_2011
60	01	01	11	2381.0041583	55	93	1	1	1		424000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9303	1	200601101720	20060110172001	2386.18625523618
60	01	01	11	2905.1121297	45	52	4													600000	0	0	0	0	0	1	2		2		5269	1	200601101721	20060110172101	2906.74904750078
60	03	01	11	2905.1121297	99	50	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601101721	20060110172101	2906.74904750078
60	01	01	11	2329.1662356	41	52	5													98	0	0	0	0	0	1	2		2		5219	1	200601101723	20060110172301	2332.63364974521
60	02	01	11	2329.1662356	98	60	4													98	0	0	0	0	0	1	2		2		6031	1	200601101723	20060110172301	2332.63364974521
60	03	01	11	2329.1662356	45	52	1	2			150000	2		2		2		2			100000	0	2400000	0	0	1	2		2		5219	1	200601101723	20060110172301	2332.63364974521
60	01	01	11	2697.8147611	98	60	4													600000	0	0	0	0	0	1	1	5	2		6021	1	200601101724	20060110172401	2701.93108929709
60	02	01	11	2697.8147611	39	22	1	1	1		828000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2234	1	200601101724	20060110172401	2701.93108929709
60	01	01	11	2536.6937377	94	17	1	1	1		450000	1	60000	2		2		2			0	0	720000	0	0	1	1	1	1	1	1720	1	200601101726	20060110172601	2540.41374762506
60	02	01	11	2697.8147611	55	95	4													60000	0	0	0	0	0	2			2		9500	1	200601101727	20060110172701	2701.93108929709
60	01	01	11	2845.5770967	97	63	4													381500	300000	0	0	0	0	1	2		2		6310	1	200601101728	20060110172801	2837.34293891906
60	02	01	11	2845.5770967	51	55	5													250000	0	0	0	0	0	1	2		2		5521	1	200601101728	20060110172801	2837.34293891906
60	01	01	11	2454.9453999	93	70	1	2			420000	2		2		2		2			0	0	0	0	0	1	2		2		7010	1	200601101729	20060110172901	2449.09483276234
60	01	01	11	3224.54262	53	15	1	2			381500	1	70000	2		2		2			0	0	0	0	0	2			2		1551	1	200601101730	20060110173001	3216.19346033928
60	01	02	11	3224.54262	54	95	3	2			60000	1	48000	2		2		2			0	0	0	0	200000	2			2		9500	1	200601101730	20060110173002	3216.19346033928
60	02	02	11	3224.54262	98	60	4													360000	0	0	0	0	0	2			2		6031	1	200601101730	20060110173002	3216.19346033928
60	01	01	11	2882.4720428	93	45	4													600000	0	0	300000	0	0	1	2		2		4552	1	200601101731	20060110173101	2884.2957701372
60	01	02	11	2882.4720428	93	45	4													500000	0	0	0	0	0	1	2		2		4552	1	200601101731	20060110173102	2884.2957701372
60	01	01	11	2453.7465382	77	55	1	2			240000	1	150000	2		2		2			0	0	0	0	0	2			2		5521	1	200601101732	20060110173201	2463.84033279478
60	02	01	11	2453.7465382	53	55	1	2			200000	1	50000	2		2		2			0	0	0	0	0	2			2		5521	1	200601101732	20060110173201	2463.84033279478
60	03	01	11	2453.7465382	53	55	1	2			170000	1	100000	2		2		2			0	0	0	0	0	2			2		5521	1	200601101732	20060110173201	2463.84033279478
60	01	02	11	2453.7465382	87	28	4													350000	0	0	0	0	0	1	2		2		2892	1	200601101732	20060110173202	2463.84033279478
60	01	01	11	2901.2411484	45	52	4													98	0	0	0	0	0	1	2		2		5269	1	200601101733	20060110173301	2896.82327996855
60	01	02	11	1330.4455158	87	45	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	1	2		4541	1	200601101734	20060110173402	1330.5059421207
60	02	02	11	1330.4455158	54	95	3	2			200000	1	100000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601101734	20060110173402	1330.5059421207
60	01	01	11	2510.6094515	54	95	1	2			360000	1	150000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601101735	20060110173501	2508.57517381182
60	01	02	11	2510.6094515	98	60	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601101735	20060110173502	2508.57517381182
60	01	01	11	2927.3254346	41	52	4													250000	0	0	0	0	0	2			2		5211	1	200601101736	20060110173601	2928.66185378178
60	02	01	11	2927.3254346	41	52	4													250000	0	0	0	0	0	2			2		5211	1	200601101736	20060110173601	2928.66185378178
60	03	01	11	2011.8017827	79	18	1	1	1		456000	2		2		2		2			0	0	500000	0	0	1	1	1	1	1	1810	1	200601101737	20060110173701	2006.1984063432
60	06	01	11	2011.8017827	79	17	1	1	1		478000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1710	1	200601101737	20060110173701	2006.1984063432
60	01	03	11	2011.8017827	55	74	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7493	1	200601101737	20060110173703	2006.1984063432
60	02	03	11	2011.8017827	45	24	1	1	1		420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2424	1	200601101737	20060110173703	2006.1984063432
60	01	01	11	1700.3463021	56	95	4													98	0	0	0	0	0	1	2		2		9500	1	200601101738	20060110173801	1702.37280907478
60	02	01	11	1700.3463021	45	52	4													98	0	0	0	0	0	2			2		5262	1	200601101738	20060110173801	1702.37280907478
60	01	01	11	2664.2549226	41	52	4													150000	0	0	0	0	0	1	1	4	2		5211	1	200601101739	20060110173901	2666.07366578931
60	01	01	11	1538.9398626	95	45	4													30000	0	0	0	0	0	1	2		2		4521	1	200601101740	20060110174001	1543.30849195441
60	03	01	11	1538.9398626	55	60	1	1	2	12	464000	2		2		1	66000	2			0	0	150000	0	0	1	1	1	1	1	6021	1	200601101740	20060110174001	1543.30849195441
60	04	01	11	1538.9398626	97	75	4													98	0	0	0	0	0	1	2		9		7512	1	200601101740	20060110174001	1543.30849195441
60	01	02	11	1538.9398626	55	45	5													200000	0	0	0	0	0	2			2		4559	1	200601101740	20060110174002	1543.30849195441
60	02	02	11	1538.9398626	95	51	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	2		5141	1	200601101740	20060110174002	1543.30849195441
60	01	01	11	2810.7710713	75	17	1	9			1000000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	1710	1	200601101741	20060110174101	2817.3328060963
60	01	01	11	2327.4016588	81	36	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		3611	1	200601101742	20060110174201	2328.90880492564
60	02	01	11	2327.4016588	54	95	3	2			60000	1	12000	2		2		2			0	0	0	0	680000	1	2		2		9500	1	200601101742	20060110174201	2328.90880492564
60	01	02	11	2327.4016588	97	15	1	2			426000	2		2		2		2			0	0	0	0	0	1	2		2		1530	1	200601101742	20060110174202	2328.90880492564
60	01	01	11	2256.8199995	54	95	3	2			60000	1	98	2		2		2			250000	0	0	0	0	1	2		2		9500	1	200601101743	20060110174301	2243.83621002579
60	05	01	11	2256.8199995	87	34	1	1	2	03	1100000	1	98	2		2		1	100000		0	0	0	0	0	1	1	1	1	1	3410	1	200601101743	20060110174301	2243.83621002579
60	02	01	11	2319.0883784	87	50	1	9			98	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601101744	20060110174401	2326.00680107763
60	03	01	11	2319.0883784	95	51	4													450000	0	0	0	0	0	1	1	4	1	3	5141	1	200601101744	20060110174401	2326.00680107763
60	04	01	11	2319.0883784	33	65	1	9			400000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	6512	1	200601101744	20060110174401	2326.00680107763
60	01	01	11	1949.6074144	41	52	4													270000	0	0	0	0	0	1	2		2		5211	1	200601101745	20060110174501	1938.95058460875
60	02	01	11	1949.6074144	39	64	1	2			350000	2		2		2		2			0	0	0	0	0	1	2		2		6421	1	200601101745	20060110174501	1938.95058460875
60	01	01	11	2399.0781386	55	55	1	1	2	06	460000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5512	1	200601101746	20060110174601	2398.24980109384
60	03	01	11	2399.0781386	55	55	1	2			440000	2		2		2		2			0	0	0	0	0	1	2		2		5512	1	200601101746	20060110174601	2398.24980109384
60	02	01	11	2724.840083	98	60	4													600000	0	0	0	0	0	1	1	4	2		6031	1	200601101747	20060110174701	2720.55418637443
60	01	01	11	2323.2864396	54	95	4													150000	40000	0	0	0	0	1	2		2		9500	1	200601101748	20060110174801	2326.25231955292
60	01	01	11	2168.1326316	12	74	5													1800000	0	0	0	0	0	1	2		2		7411	1	200601101749	20060110174901	2170.71687122363
60	01	01	11	2082.4292325	98	60	4													360000	0	0	0	0	0	1	2		2		6031	1	200601101750	20060110175001	2085.57693784144
60	02	01	11	2082.4292325	54	95	4													80000	0	0	0	0	0	1	2		2		9500	1	200601101750	20060110175001	2085.57693784144
60	02	01	11	1095.3986051	56	95	4													40000	0	0	1200000	0	0	1	2		3		9500	1	200601101751	20060110175101	1095.39605822996
60	01	02	11	1095.3986051	45	52	4													98	0	0	0	0	0	1	2		2		5262	1	200601101751	20060110175102	1095.39605822996
60	01	03	11	1095.3986051	79	18	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601101751	20060110175103	1095.39605822996
60	01	04	11	1095.3986051	45	52	4													100000	0	0	0	0	0	1	2		2		5262	1	200601101751	20060110175104	1095.39605822996
60	01	02	11	2169.8789896	95	45	4													240000	0	0	0	0	0	1	2		1	3	4521	1	200601101752	20060110175202	2180.23881150904
60	01	03	11	2169.8789896	80	19	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		1921	1	200601101752	20060110175203	2180.23881150904
60	01	01	11	2566.9616237	58	74	1	1	1		490000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7499	1	200601101753	20060110175301	2564.6612170095
60	02	01	11	2724.840083	90	25	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	2		2529	1	200601101754	20060110175401	2720.55418637443
60	01	01	11	2323.2864396	80	19	1	1	2	12	381500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1921	1	200601101756	20060110175601	2326.25231955292
60	01	01	11	2323.2864396	45	51	1	1	1		650000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5125	1	200601101757	20060110175701	2326.25231955292
60	02	01	11	2323.2864396	45	51	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	2		5190	1	200601101757	20060110175701	2326.25231955292
60	01	01	11	2131.9996624	95	45	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601101758	20060110175801	2132.85475935157
60	03	01	11	2131.9996624	95	45	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601101758	20060110175801	2132.85475935157
60	08	01	11	2131.9996624	84	50	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601101758	20060110175801	2132.85475935157
60	01	01	11	2797.9071307	45	52	4													200000	0	0	0	0	0	1	2		2		5262	1	200601101759	20060110175901	2792.19414687971
60	01	01	11	2114.5301322	97	15	1	1	2	12	440000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1589	1	200601101760	20060110176001	2113.43942091309
60	03	01	11	2256.8199995	45	92	4													50000	0	0	0	0	0	1	1	5	2		9242	1	200601101761	20060110176101	2243.83621002579
60	01	01	11	2659.641123	51	55	4													150000	0	0	0	0	0	1	2		2		5529	1	200601101762	20060110176201	2662.00514060203
60	01	02	11	2298.0853589	85	45	4													250000	0	0	0	0	0	2			2		4542	1	200601101763	20060110176302	2298.0038736533
60	01	03	11	2298.0853589	95	45	1	2			450000	2		2		2		2			0	0	0	0	0	1	1	1	2		4530	1	200601101763	20060110176303	2298.0038736533
60	02	03	11	2298.0853589	54	95	4													381500	0	0	0	0	0	1	1	4	2		9500	1	200601101763	20060110176303	2298.0038736533
60	03	03	11	2298.0853589	53	55	1	2			120000	2		2		2		2			0	0	0	0	0	1	1	5	2		5530	1	200601101763	20060110176303	2298.0038736533
60	01	01	11	2345.9510182	77	55	1	2			450000	1	80000	2		2		2			0	0	0	0	0	1	2		2		5529	1	200601101764	20060110176401	2346.3275647892
60	01	01	11	2230.46415	54	95	4													300000	0	0	150000	0	0	2			2		9500	1	200601101765	20060110176501	2234.71933209416
60	01	02	11	2230.46415	95	45	4													50000	90000	0	0	0	0	1	2		2		4521	1	200601101765	20060110176502	2234.71933209416
60	01	01	11	2793.7919114	54	95	3	2			150000	1	98	2		2		2			150000	0	0	0	0	2			2		9500	1	200601101766	20060110176601	2789.53766150699
60	03	01	11	2793.7919114	45	52	4													150000	0	0	0	0	0	1	2		2		5269	1	200601101766	20060110176601	2789.53766150699
60	01	01	11	2879.9938909	95	45	1	2			600000	2		2		2		2			0	0	0	0	0	1	1	1	2		4521	1	200601101767	20060110176701	2876.08963470373
60	02	01	11	2879.9938909	45	52	4													240000	0	0	0	0	0	1	2		2		5262	1	200601101767	20060110176701	2876.08963470373
60	01	01	11	2381.0041583	98	60	4													600000	100000	0	0	0	0	1	1	5	2		6031	1	200601101768	20060110176801	2386.18625523618
60	01	01	11	2323.2864396	84	50	4													300000	0	0	0	0	0	1	1	4	2		5020	1	200601101769	20060110176901	2326.25231955292
60	01	01	11	2872.5126497	58	70	1	1	2	06	424000	2		2		2		2			0	0	0	0	0	1	1	1	2		7020	1	200601101770	20060110177001	2877.47452461458
60	02	01	11	2872.5126497	53	55	1	2			80000	1	98	2		2		2			0	0	0	0	0	2			2		5521	1	200601101770	20060110177001	2877.47452461458
60	01	01	11	2550.1167273	53	55	1	2			480000	1	150000	2		2		2			120000	0	0	0	0	1	2		2		5521	1	200601101771	20060110177101	2551.12876405041
60	04	01	11	2550.1167273	54	85	4													80000	0	0	0	0	0	1	1	5	2		8532	1	200601101771	20060110177101	2551.12876405041
60	01	02	11	2203.1857718	56	95	4													17000	0	0	2400000	0	0	2			2		9500	1	200601101772	20060110177202	2210.5755616706
60	01	01	11	2634.6142439	79	18	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		1810	1	200601101773	20060110177301	2633.79443034267
60	02	01	11	2634.6142439	79	18	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	2		2		1810	1	200601101773	20060110177301	2633.79443034267
60	04	01	11	2634.6142439	95	70	1	2			424000	2		2		2		2			0	0	0	0	0	2			2		7010	1	200601101773	20060110177301	2633.79443034267
60	01	01	11	2572.7813059	95	45	1	9			400000	2		2		2		2			0	0	0	0	0	1	1	1	2		4521	1	200601101774	20060110177401	2571.20400928669
60	03	01	11	2572.7813059	95	45	1	1	2	06	400000	2		2		2		2			0	0	0	0	0	1	1	1	2		4521	1	200601101774	20060110177401	2571.20400928669
60	01	01	11	2385.1193776	95	45	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601101775	20060110177501	2388.8427406089
60	02	01	11	2385.1193776	45	52	4													250000	0	0	0	0	0	1	2		2		5262	1	200601101775	20060110177501	2388.8427406089
60	01	01	11	2502.1250145	91	21	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	9		2102	1	200601101776	20060110177601	2498.33422724967
60	02	01	11	2502.1250145	45	52	1	2			381500	2		2		2		2			0	0	0	0	0	2			2		5231	1	200601101776	20060110177601	2498.33422724967
60	01	01	11	2690.8225505	54	95	3	1	1		200000	1	100000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601101777	20060110177701	2687.02514222786
60	02	01	11	2690.8225505	80	19	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		1925	1	200601101777	20060110177701	2687.02514222786
60	03	01	11	2690.8225505	94	19	1	1	2	12	381500	1	60000	2		2		2			0	0	0	0	0	1	1	1	1	1	1921	1	200601101777	20060110177701	2687.02514222786
60	01	01	11	1735.1143107	45	52	4													98	0	0	0	0	0	1	2		2		5262	1	200601101778	20060110177801	1737.09130422995
60	02	01	11	1735.1143107	79	52	4													100000	0	0	0	0	0	1	2		2		5271	1	200601101778	20060110177801	1737.09130422995
60	03	01	11	1735.1143107	34	64	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6412	1	200601101778	20060110177801	1737.09130422995
60	04	01	11	1735.1143107	45	52	4													98	0	0	0	98	0	2			2		5262	1	200601101778	20060110177801	1737.09130422995
60	01	01	11	1656.6073987	58	65	1	1	1		381500	2		2		2		2			0	0	0	0	0	1	1	1	2		6512	1	200601101779	20060110177901	1656.12496071079
60	01	01	11	1393.7673353	45	52	1	2			80000	2		2		2		2			0	0	900000	0	0	1	2		2		5219	1	200601101780	20060110178001	1398.32983697283
60	04	01	11	1393.7673353	97	26	1	9			98	2		2		2		2			0	0	0	0	0	1	1	1	2		2610	1	200601101780	20060110178001	1398.32983697283
60	01	02	11	2863.215498	95	45	1	2			381500	2		2		2		2			0	0	0	0	0	1	1	1	2		4521	1	200601101781	20060110178102	2859.84213422102
60	02	01	11	1926.8510258	45	52	4													98	0	0	98	0	0	1	2		2		5262	1	200601101782	20060110178201	1932.58118062602
60	01	01	11	2703.4893171	87	45	4													98	0	0	0	0	0	9			2		4541	1	200601101783	20060110178301	2686.24228648201
60	02	01	11	2703.4893171	53	55	1	9			98	1	98	2		2		1	25000		0	0	0	0	0	1	2		2		5521	1	200601101783	20060110178301	2686.24228648201
60	01	02	11	2703.4893171	95	45	4													500000	0	0	0	0	0	1	2		2		4521	1	200601101783	20060110178302	2686.24228648201
60	02	02	11	2703.4893171	53	55	1	2			426000	1	80000	2		2		2			0	0	0	0	0	1	2		2		5521	1	200601101783	20060110178302	2686.24228648201
60	01	01	11	2247.5179419	54	95	3	2			381500	1	116000	2		2		2			0	0	0	0	0	1	2		1	3	9500	1	200601101784	20060110178401	2250.31166382065
60	03	01	11	2247.5179419	16	64	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	2		2		6426	1	200601101784	20060110178401	2250.31166382065
60	05	01	11	2247.5179419	58	75	2	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7524	1	200601101784	20060110178401	2250.31166382065
60	01	01	11	2486.5793264	98	51	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5153	1	200601101785	20060110178501	2484.65203608995
60	02	01	11	2486.5793264	53	55	1	1	2	12	400000	1	160000	2		2		2			0	0	0	0	0	1	1	5	2		5521	1	200601101785	20060110178501	2484.65203608995
60	01	01	11	1888.1984248	77	55	4													150000	0	0	0	0	100000	2			2		5529	1	200601101786	20060110178601	1889.97501623015
60	02	01	11	2895.3432199	55	70	1	1	9		98	2		2		2		2			0	0	0	0	0	1	1	1	9		7020	1	200601101787	20060110178701	2887.79565952574
60	03	01	11	2895.3432199	97	24	1	1	9		400000	2		2		2		2			0	0	0	0	0	1	9		2		2424	1	200601101787	20060110178701	2887.79565952574
60	05	01	11	2895.3432199	54	95	3	2			98	1	98	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601101787	20060110178701	2887.79565952574
60	01	02	11	2895.3432199	37	64	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6412	1	200601101787	20060110178702	2887.79565952574
60	01	01	11	2797.9071307	58	45	1	2			450000	2		2		2		2			0	0	0	0	0	1	1	1	2		4521	1	200601101788	20060110178801	2792.19414687971
60	03	01	11	1406.4506332	54	95	4													60000	0	0	0	0	0	2			2		9500	1	200601101789	20060110178901	1407.8482888614
60	04	01	11	1406.4506332	95	45	1	2			20000	2		2		2		2			0	0	0	0	0	2			2		4521	1	200601101789	20060110178901	1407.8482888614
60	01	01	11	1099.2380482	41	51	4													200000	120000	0	180000	0	0	1	2		2		5127	1	200601101790	20060110179001	1102.96266344437
60	03	01	11	2471.1471554	36	60	1	2			300000	1	40000	2		2		2			0	0	0	0	0	1	2		2		6021	1	200601101791	20060110179101	2475.35697816538
60	01	01	11	2597.8995446	53	55	4													200000	0	0	0	0	0	2			2		5529	1	200601101792	20060110179201	2601.86342208375
60	02	01	11	2597.8995446	55	55	1	2			240000	2		2		2		2			0	380000	0	0	280000	1	1	3	3		5530	1	200601101792	20060110179201	2601.86342208375
60	01	01	11	2201.2906404	54	95	4													360000	0	0	0	0	0	1	2		2		9500	1	200601101793	20060110179301	2198.00346468804
60	02	01	11	2201.2906404	87	45	1	2			381500	2		2		2		2			0	0	0	0	0	1	1	1	2		4541	1	200601101793	20060110179301	2198.00346468804
60	03	01	11	2201.2906404	87	70	1	1	1		381500	2		2		2		2			0	0	0	0	0	1	1	1	2		7010	1	200601101793	20060110179301	2198.00346468804
60	01	01	11	1103.3532675	97	63	4													250000	0	0	0	0	0	2			2		6310	1	200601101794	20060110179401	1105.61914881709
60	03	01	11	1103.3532675	97	74	4													12000	0	0	840000	0	0	1	2		2		7495	1	200601101794	20060110179401	1105.61914881709
60	03	01	11	1988.2763233	53	55	1	9			98	2		2		2		2			0	0	0	0	0	1	2		2		5530	1	200601101795	20060110179501	1988.34501680927
60	01	02	11	1988.2763233	17	92	4													98	0	0	0	0	0	1	1	5	2		9214	1	200601101795	20060110179502	1988.34501680927
60	02	02	11	1988.2763233	33	55	1	1	1		474600	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5511	1	200601101795	20060110179502	1988.34501680927
60	01	01	11	1432.6919125	45	52	1	1	9		98	2		2		2		2			0	0	0	0	0	1	2		2		5269	1	200601101796	20060110179601	1443.39293564582
60	02	01	11	1432.6919125	99	50	1	9			98	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601101796	20060110179601	1443.39293564582
60	01	02	11	1432.6919125	45	52	1	1	2	12	456000	2		2		2		2			0	0	0	0	0	1	1	2	1	2	5211	1	200601101796	20060110179602	1443.39293564582
60	01	01	11	2265.5687209	84	50	4													98	0	0	0	0	0	1	2		2		5020	1	200601101797	20060110179701	2266.31838386966
60	02	01	11	2265.5687209	39	64	1	2			426000	2		2		2		2			0	0	0	0	0	1	2		2		6421	1	200601101797	20060110179701	2266.31838386966
60	01	01	11	2566.9616237	45	50	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	2		5030	1	200601101798	20060110179801	2564.6612170095
60	01	01	11	2905.1121297	95	45	1	2			560000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601101799	20060110179901	2906.74904750078
60	02	01	11	2905.1121297	39	64	4													100000	0	0	0	0	0	1	2		2		6421	1	200601101799	20060110179901	2906.74904750078
60	01	01	11	1884.0014073	41	52	4													100000	150000	0	0	0	0	2			2		5211	1	200601101800	20060110180001	1883.84789286608
60	02	01	11	1884.0014073	41	52	4													100000	0	0	0	0	0	2			1	3	5211	1	200601101800	20060110180001	1883.84789286608
60	01	02	11	1884.0014073	58	80	1	1	2	02	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601101800	20060110180002	1883.84789286608
60	02	02	11	1884.0014073	79	18	1	1	1		424000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601101800	20060110180002	1883.84789286608
60	01	03	11	1884.0014073	03	64	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6422	1	200601101800	20060110180003	1883.84789286608
60	02	03	11	1884.0014073	45	24	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2423	1	200601101800	20060110180003	1883.84789286608
60	01	02	11	1095.3986051	56	95	4													150000	0	0	98	0	0	2			2		9500	1	200601101801	20060110180102	1095.39605822996
60	01	01	11	2824.7298323	95	45	4													450000	0	0	0	0	0	1	1	4	2		4521	1	200601101802	20060110180201	2826.73986658124
