Reg	Orden	Hogar	Area	Fex_c	Oci	P37	P37na	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	02	01	50	143.59432305	1	2				2					1		1						1		1	1	200601104345	20060110434501	143.99371903111
62	01	01	50	207.99729799	1	2				2					2												200601104346	20060110434601	207.758922167792
62	03	01	50	207.99729799	1	2				2					2												200601104346	20060110434601	207.758922167792
62	01	01	50	165.69524907	1	2				2					2												200601104347	20060110434701	166.392415058352
62	01	01	50	157.95375536	1	2				2					2												200601104348	20060110434801	158.393090934221
62	02	01	50	157.95375536	1	2				2					1	1	1	1							2	1	200601104348	20060110434801	158.393090934221
62	01	01	50	180.38981747	1	2				2					1							1			2	1	200601104349	20060110434901	181.210523576941
62	02	01	50	180.38981747	1	2				2					2												200601104349	20060110434901	181.210523576941
62	01	01	50	154.91236067	1	2				2					2												200601104350	20060110435001	155.407623934683
62	02	01	50	154.91236067	1	2				2					2												200601104350	20060110435001	155.407623934683
62	03	01	50	154.91236067	1	2				2					1		1		1						1	1	200601104350	20060110435001	155.407623934683
62	04	01	50	154.91236067	1	2				2					2												200601104350	20060110435001	155.407623934683
62	01	01	50	163.13249663	1	2				2					2												200601104352	20060110435201	163.423170194136
62	02	01	50	163.13249663	1	2				2					2												200601104352	20060110435201	163.423170194136
62	01	01	50	172.57174661	1	2				2					2												200601104353	20060110435301	172.017527118087
62	02	01	50	172.57174661	1	2				2					2												200601104353	20060110435301	172.017527118087
62	03	01	50	172.57174661	1	2				2					2												200601104353	20060110435301	172.017527118087
62	04	01	50	172.57174661	1	2				2					2												200601104353	20060110435301	172.017527118087
62	05	01	50	172.57174661	1	2				2					2												200601104353	20060110435301	172.017527118087
62	01	01	50	152.01838089	1	2				2					2												200601104354	20060110435401	152.407486291636
62	01	01	50	152.55993744	1	1	4	50000	01	1	18	2	1	2													200601104355	20060110435501	151.869636702177
62	02	01	50	152.55993744	1	1	4	15000	06	2					1							1			1	1	200601104355	20060110435501	151.869636702177
62	01	01	50	152.01838089	1	2				2					2												200601104356	20060110435601	152.407486291636
62	02	01	50	152.01838089	1	2				2					2												200601104356	20060110435601	152.407486291636
62	01	01	50	129.77539014	1	2				2					2												200601104357	20060110435701	129.773818550421
62	01	01	50	123.43523661	1	2				2					2												200601104358	20060110435801	123.139375146094
62	03	01	50	169.1910139	1	2				2					1	1	1		1						1	1	200601104359	20060110435901	168.82068477036
62	01	01	50	149.74488086	1	2				2					2												200601104360	20060110436001	149.569145664906
62	02	01	50	148.30226966	1	2				2					2												200601104361	20060110436101	148.566518358305
62	01	01	50	131.46192228	1	2				2					2												200601104362	20060110436201	131.308231769396
62	01	01	50	135.86875314	1	2				2					2												200601104363	20060110436301	135.852946752199
62	01	01	50	148.30226966	1	2				2					2												200601104364	20060110436401	148.566518358305
62	01	01	50	182.57481749	1	2				2					2												200601104365	20060110436501	183.025837855303
62	03	01	50	182.57481749	1	2				2					1		1		1						1	1	200601104365	20060110436501	183.025837855303
62	01	01	50	149.74488086	1	1	4	200000	06	2					1		1								2	1	200601104366	20060110436601	149.569145664906
62	02	01	50	149.74488086	1	1	4	30000	20	2					1		1								2	1	200601104366	20060110436601	149.569145664906
62	04	01	50	149.74488086	1	2				2					1		1								1	1	200601104366	20060110436601	149.569145664906
62	01	01	50	135.21858505	1	2				2					2												200601104367	20060110436701	134.727703643221
62	02	01	50	173.20732098	1	2				2					1		1								2	1	200601104368	20060110436801	173.054411502259
62	01	02	50	173.20732098	1	2				2					1								1		2	1	200601104368	20060110436802	173.054411502259
62	02	01	50	132.39648597	1	2				2					2												200601104369	20060110436901	132.517344302533
62	02	01	50	132.39648597	1	2				2					2												200601104371	20060110437101	132.517344302533
62	01	01	50	168.69868976	1	2				2					1							1			2	1	200601104373	20060110437301	169.309638942596
62	02	01	50	168.69868976	1	2				2					2												200601104373	20060110437301	169.309638942596
62	01	01	50	171.52078884	1	2				2					1	1	1			1					2	1	200601104374	20060110437401	171.519998283284
62	01	01	50	175.98033226	1	2				2					2												200601104375	20060110437501	177.113537695089
62	01	02	50	175.98033226	1	2				2					2												200601104375	20060110437502	177.113537695089
62	01	03	50	175.98033226	1	2				2					1	1	1					1			2	1	200601104375	20060110437503	177.113537695089
62	01	01	50	135.02737667	1	2				2					2												200601104376	20060110437601	135.244742159849
62	03	01	50	135.02737667	1	2				2					2												200601104376	20060110437601	135.244742159849
62	01	01	50	142.20890667	1	2				2					2												200601104377	20060110437701	142.487390156527
62	01	01	50	137.99921269	1	2				2					2												200601104378	20060110437801	137.724233497592
62	02	01	50	137.99921269	1	2				2					1	1	1								2	1	200601104378	20060110437801	137.724233497592
62	05	01	50	137.99921269	1	2				2					2												200601104378	20060110437801	137.724233497592
62	06	01	50	137.99921269	1	2				1	05	1	1	1					1						1	1	200601104378	20060110437801	137.724233497592
62	01	01	50	213.07497917	1	2				2					2												200601104379	20060110437901	213.783216532775
62	02	01	50	213.07497917	1	2				2					2												200601104379	20060110437901	213.783216532775
62	01	01	50	135.5197008	1	2				2					2												200601104380	20060110438001	134.755787987613
62	03	01	50	135.5197008	1	2				2					1				1						2	2	200601104380	20060110438001	134.755787987613
62	04	01	50	135.5197008	1	2				2					1	1	1								2	1	200601104380	20060110438001	134.755787987613
62	01	01	50	181.13220629	1	2				1	56	2	1	2													200601104381	20060110438101	182.023210548702
62	01	01	50	168.69868976	1	1	4	200000	20	2					2												200601104383	20060110438301	169.309638942596
62	02	01	50	168.69868976	1	2				2					2												200601104383	20060110438301	169.309638942596
62	01	01	50	154.62324664	1	2				2					1		1								2	1	200601104384	20060110438401	154.765413262358
62	02	01	50	154.62324664	1	2				2					1		1								2	1	200601104384	20060110438401	154.765413262358
62	06	01	50	154.62324664	1	2				2					2												200601104384	20060110438401	154.765413262358
62	01	01	50	150.18880828	1	2				2					1	1	1								2	1	200601104385	20060110438501	149.906019191324
62	01	01	50	199.8866998	1	2				2					1		1	1				1			2	1	200601104386	20060110438601	200.93567705886
62	02	01	50	199.8866998	1	2				1	20	2	1	1		1	1								2	1	200601104386	20060110438601	200.93567705886
62	01	01	50	141.02062717	1	2				2					1		1	1							2	1	200601104387	20060110438701	140.762619605812
62	01	01	50	147.85903333	1	2				1	40	1	1	1			1								1	1	200601104388	20060110438801	147.2067056784
62	02	01	50	147.85903333	1	2				2					2												200601104388	20060110438801	147.2067056784
62	01	02	50	161.12232015	1	2				2					1		1								2	1	200601104389	20060110438902	159.881350567358
62	03	02	50	161.12232015	1	2				2					1		1								1	1	200601104389	20060110438902	159.881350567358
62	01	03	50	161.12232015	1	2				2					2												200601104389	20060110438903	159.881350567358
62	01	04	50	161.12232015	1	2				2					1		1								1	1	200601104389	20060110438904	159.881350567358
62	01	01	50	145.52925838	1	2				2					2												200601104390	20060110439001	144.507392165475
62	01	02	50	145.52925838	1	2				2					2												200601104390	20060110439002	144.507392165475
62	02	02	50	145.52925838	1	2				2					2												200601104390	20060110439002	144.507392165475
62	01	01	50	141.02062717	1	2				2					1						1				2	1	200601104391	20060110439101	140.762619605812
62	02	01	50	152.79390285	1	2				2					2												200601104392	20060110439201	152.922210861357
62	04	01	50	152.79390285	1	2				2					2												200601104392	20060110439201	152.922210861357
62	02	01	50	118.07712191	1	2				2					1	1	1								2	1	200601104393	20060110439301	117.44133270992
62	01	01	50	148.30226966	1	2				2					1		1								2	1	200601104395	20060110439501	148.566518358305
62	01	01	50	129.57438689	1	2				2					2												200601104398	20060110439801	130.306984961844
62	02	01	50	129.57438689	1	2				2					2												200601104398	20060110439801	130.306984961844
62	03	01	50	129.57438689	1	2				2					2												200601104398	20060110439801	130.306984961844
62	01	01	50	128.83103158	1	2				2					2												200601104399	20060110439901	128.58083391208
62	02	01	50	128.83103158	1	2				2					2												200601104399	20060110439901	128.58083391208
62	03	01	50	132.62409996	1	2				2					1		1								1	1	200601104400	20060110440001	132.637111004807
62	01	01	50	175.53709593	1	2				2					2												200601104401	20060110440101	175.753725015184
62	02	01	50	175.53709593	1	2				2					2												200601104401	20060110440101	175.753725015184
62	01	01	50	156.81015854	1	2				1	24	2	1	1			1								2	1	200601104402	20060110440201	157.811659667819
62	02	01	50	156.81015854	1	2				1	24	2	1	1			1								2	1	200601104402	20060110440201	157.811659667819
62	01	01	50	155.4733441	1	2				1	24	2	1	2													200601104403	20060110440301	155.871292798264
62	02	01	50	155.4733441	1	2				1	24	2	1	2													200601104403	20060110440301	155.871292798264
62	02	01	50	180.08386714	1	2				2					2												200601104404	20060110440401	181.197409094231
62	03	01	50	180.08386714	1	2				2					2												200601104404	20060110440401	181.197409094231
62	01	01	50	201.15273526	1	2				2					2												200601104405	20060110440501	201.73938416525
62	02	01	50	201.15273526	1	2				2					2												200601104405	20060110440501	201.73938416525
62	01	01	50	144.88046422	1	2				2					2												200601104407	20060110440701	145.582494312075
62	01	01	50	173.26079004	1	1	4	70000	24	1	24	2	1	2													200601104408	20060110440801	171.87989885122
62	01	02	50	173.26079004	1	2				1	08	2	1	2													200601104408	20060110440802	171.87989885122
62	01	01	50	164.57990403	1	2				2					2												200601104410	20060110441001	164.185423063541
62	03	01	50	164.57990403	1	2				2					2												200601104410	20060110441001	164.185423063541
62	02	01	50	167.68626286	1	2				2					2												200601104411	20060110441101	167.784498749728
62	03	01	50	167.68626286	1	2				2					1		1	1							1	1	200601104411	20060110441101	167.784498749728
62	01	01	50	212.37653111	1	2				2					2												200601104412	20060110441201	213.551519837474
62	02	01	50	180.00257882	1	2				2					2												200601104413	20060110441301	179.347014056781
62	01	01	50	168.6679205	1	2				2					2												200601104414	20060110441401	167.841607593807
62	04	01	50	168.6679205	1	2				2					1	1									1	1	200601104414	20060110441401	167.841607593807
62	01	01	50	213.4276254	1	2				2					2												200601104415	20060110441501	214.35780468867
62	01	01	50	140.52962294	1	2				2					2												200601104416	20060110441601	140.657488355573
62	02	01	50	140.52962294	1	2				2					2												200601104416	20060110441601	140.657488355573
62	03	01	50	140.52962294	1	2				2					2												200601104416	20060110441601	140.657488355573
62	01	01	50	144.64548388	1	2				2					2												200601104417	20060110441701	144.118688749865
62	01	01	50	195.6161367	1	2				2					2												200601104418	20060110441801	196.099373453307
62	02	01	50	195.6161367	1	2				2					2												200601104418	20060110441801	196.099373453307
62	01	01	50	195.6161367	1	2				2					2												200601104419	20060110441901	196.099373453307
62	01	01	50	155.39692246	1	2				2					2												200601104420	20060110442001	155.353435356614
62	01	01	50	133.25996769	1	2				2					2												200601104421	20060110442101	133.780835475563
62	01	02	50	133.25996769	1	2				2					2												200601104421	20060110442102	133.780835475563
62	01	03	50	133.25996769	1	2				2					2												200601104421	20060110442103	133.780835475563
62	01	01	50	110.26695806	1	2				2					2												200601104422	20060110442201	110.121635055556
62	02	01	50	110.26695806	1	2				2					2												200601104422	20060110442201	110.121635055556
62	03	01	50	110.26695806	1	2				2					2												200601104422	20060110442201	110.121635055556
62	04	01	50	110.26695806	1	2				2					1		1								2	1	200601104422	20060110442201	110.121635055556
62	02	01	50	141.85356696	1	2				2					1		1					1			2	1	200601104423	20060110442301	141.983058206063
62	03	01	50	163.25997293	1	2				2					2												200601104424	20060110442401	163.175085626014
62	04	01	50	163.25997293	1	2				2					2												200601104424	20060110442401	163.175085626014
